# 16/01/2020 06:02:49 PM : Hour Values - EPEX Spot Intraday Trading - Switzerland
Delivery day,Hour from,Hour to,Volume Buy (MW),Volume Sell (MW),Low Price (EUR/MWh),High Price (EUR/MWh),Last Price (EUR/MWh),Time Stamp of Last Price,Index Price,Weighted Average Price
31/12/2019,24qh4,24qh4,0.0,0.0,0.00,0.00,0.00,,36.63,0.00
31/12/2019,24qh3,24qh3,0.0,0.0,0.00,0.00,0.00,,36.63,0.00
31/12/2019,24hh2,24hh2,0.0,0.0,0.00,0.00,0.00,,36.63,0.00
31/12/2019,24qh2,24qh2,0.0,0.0,0.00,0.00,0.00,,36.63,0.00
31/12/2019,24qh1,24qh1,0.0,0.0,0.00,0.00,0.00,,36.63,0.00
31/12/2019,24hh1,24hh1,0.0,0.0,0.00,0.00,0.00,,36.63,0.00
31/12/2019,24,24,20.0,20.0,35.50,37.00,37.00,30/12/2019 18:00:00,36.63,36.63
31/12/2019,23qh4,23qh4,0.0,0.0,0.00,0.00,0.00,,36.90,0.00
31/12/2019,23qh3,23qh3,0.0,0.0,0.00,0.00,0.00,,36.90,0.00
31/12/2019,23hh2,23hh2,0.0,0.0,0.00,0.00,0.00,,36.90,0.00
31/12/2019,23qh2,23qh2,0.0,0.0,0.00,0.00,0.00,,36.90,0.00
31/12/2019,23qh1,23qh1,0.0,0.0,0.00,0.00,0.00,,36.90,0.00
31/12/2019,23hh1,23hh1,0.0,0.0,0.00,0.00,0.00,,36.90,0.00
31/12/2019,23,23,0.0,0.0,0.00,0.00,0.00,,36.90,0.00
31/12/2019,22qh4,22qh4,0.0,0.0,0.00,0.00,0.00,,36.77,0.00
31/12/2019,22qh3,22qh3,0.0,0.0,0.00,0.00,0.00,,36.77,0.00
31/12/2019,22hh2,22hh2,0.0,0.0,0.00,0.00,0.00,,36.77,0.00
31/12/2019,22qh2,22qh2,0.0,0.0,0.00,0.00,0.00,,36.77,0.00
31/12/2019,22qh1,22qh1,0.0,0.0,0.00,0.00,0.00,,36.77,0.00
31/12/2019,22hh1,22hh1,0.0,0.0,0.00,0.00,0.00,,36.77,0.00
31/12/2019,22,22,0.0,0.0,0.00,0.00,0.00,,36.77,0.00
31/12/2019,21qh4,21qh4,0.0,0.0,0.00,0.00,0.00,,37.03,0.00
31/12/2019,21qh3,21qh3,0.0,0.0,0.00,0.00,0.00,,37.03,0.00
31/12/2019,21hh2,21hh2,0.0,0.0,0.00,0.00,0.00,,37.03,0.00
31/12/2019,21qh2,21qh2,0.0,0.0,0.00,0.00,0.00,,37.03,0.00
31/12/2019,21qh1,21qh1,0.0,0.0,0.00,0.00,0.00,,37.03,0.00
31/12/2019,21hh1,21hh1,0.0,0.0,0.00,0.00,0.00,,37.03,0.00
31/12/2019,21,21,35.0,35.0,37.00,37.00,37.03,31/12/2019 18:24:00,37.03,37.03
31/12/2019,20qh4,20qh4,0.0,0.0,0.00,0.00,0.00,,42.73,0.00
31/12/2019,20qh3,20qh3,0.0,0.0,0.00,0.00,0.00,,42.73,0.00
31/12/2019,20hh2,20hh2,0.0,0.0,0.00,0.00,0.00,,42.73,0.00
31/12/2019,20qh2,20qh2,0.0,0.0,0.00,0.00,0.00,,42.73,0.00
31/12/2019,20qh1,20qh1,0.0,0.0,0.00,0.00,0.00,,42.73,0.00
31/12/2019,20hh1,20hh1,0.0,0.0,0.00,0.00,0.00,,42.73,0.00
31/12/2019,20,20,0.0,0.0,0.00,0.00,0.00,,42.73,0.00
31/12/2019,19qh4,19qh4,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
31/12/2019,19qh3,19qh3,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
31/12/2019,19hh2,19hh2,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
31/12/2019,19qh2,19qh2,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
31/12/2019,19qh1,19qh1,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
31/12/2019,19hh1,19hh1,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
31/12/2019,19,19,10.0,10.0,44.00,44.00,44.00,31/12/2019 15:42:00,44.00,44.00
31/12/2019,18qh4,18qh4,0.0,0.0,0.00,0.00,0.00,,43.00,0.00
31/12/2019,18qh3,18qh3,0.0,0.0,0.00,0.00,0.00,,43.00,0.00
31/12/2019,18hh2,18hh2,0.0,0.0,0.00,0.00,0.00,,43.00,0.00
31/12/2019,18qh2,18qh2,0.0,0.0,0.00,0.00,0.00,,43.00,0.00
31/12/2019,18qh1,18qh1,0.0,0.0,0.00,0.00,0.00,,43.00,0.00
31/12/2019,18hh1,18hh1,0.0,0.0,0.00,0.00,0.00,,43.00,0.00
31/12/2019,18,18,20.0,20.0,43.00,43.00,43.00,31/12/2019 15:41:00,43.00,43.00
31/12/2019,17qh4,17qh4,0.0,0.0,0.00,0.00,0.00,,40.14,0.00
31/12/2019,17qh3,17qh3,0.0,0.0,0.00,0.00,0.00,,40.14,0.00
31/12/2019,17hh2,17hh2,0.0,0.0,0.00,0.00,0.00,,40.14,0.00
31/12/2019,17qh2,17qh2,0.0,0.0,0.00,0.00,0.00,,40.14,0.00
31/12/2019,17qh1,17qh1,0.0,0.0,0.00,0.00,0.00,,40.14,0.00
31/12/2019,17hh1,17hh1,0.0,0.0,0.00,0.00,0.00,,40.14,0.00
31/12/2019,17,17,10.0,10.0,40.10,40.10,40.14,31/12/2019 15:29:00,40.14,40.14
31/12/2019,16qh4,16qh4,0.0,0.0,0.00,0.00,0.00,,38.74,0.00
31/12/2019,16qh3,16qh3,0.0,0.0,0.00,0.00,0.00,,38.74,0.00
31/12/2019,16hh2,16hh2,0.0,0.0,0.00,0.00,0.00,,38.74,0.00
31/12/2019,16qh2,16qh2,0.0,0.0,0.00,0.00,0.00,,38.74,0.00
31/12/2019,16qh1,16qh1,0.0,0.0,0.00,0.00,0.00,,38.74,0.00
31/12/2019,16hh1,16hh1,0.0,0.0,0.00,0.00,0.00,,38.74,0.00
31/12/2019,16,16,0.0,0.0,0.00,0.00,0.00,,38.74,0.00
31/12/2019,15qh4,15qh4,0.0,0.0,0.00,0.00,0.00,,36.20,0.00
31/12/2019,15qh3,15qh3,0.0,0.0,0.00,0.00,0.00,,36.20,0.00
31/12/2019,15hh2,15hh2,0.0,0.0,0.00,0.00,0.00,,36.20,0.00
31/12/2019,15qh2,15qh2,0.0,0.0,0.00,0.00,0.00,,36.20,0.00
31/12/2019,15qh1,15qh1,0.0,0.0,0.00,0.00,0.00,,36.20,0.00
31/12/2019,15hh1,15hh1,0.0,0.0,0.00,0.00,0.00,,36.20,0.00
31/12/2019,15,15,0.0,0.0,0.00,0.00,0.00,,36.20,0.00
31/12/2019,14qh4,14qh4,0.0,0.0,0.00,0.00,0.00,,39.00,0.00
31/12/2019,14qh3,14qh3,0.0,0.0,0.00,0.00,0.00,,39.00,0.00
31/12/2019,14hh2,14hh2,0.0,0.0,0.00,0.00,0.00,,39.00,0.00
31/12/2019,14qh2,14qh2,0.0,0.0,0.00,0.00,0.00,,39.00,0.00
31/12/2019,14qh1,14qh1,0.0,0.0,0.00,0.00,0.00,,39.00,0.00
31/12/2019,14hh1,14hh1,0.0,0.0,0.00,0.00,0.00,,39.00,0.00
31/12/2019,14,14,20.0,20.0,39.00,39.00,39.00,31/12/2019 11:06:00,39.00,39.00
31/12/2019,13qh4,13qh4,0.0,0.0,0.00,0.00,0.00,,43.69,0.00
31/12/2019,13qh3,13qh3,0.0,0.0,0.00,0.00,0.00,,43.69,0.00
31/12/2019,13hh2,13hh2,0.0,0.0,0.00,0.00,0.00,,43.69,0.00
31/12/2019,13qh2,13qh2,0.0,0.0,0.00,0.00,0.00,,43.69,0.00
31/12/2019,13qh1,13qh1,0.0,0.0,0.00,0.00,0.00,,43.69,0.00
31/12/2019,13hh1,13hh1,0.0,0.0,0.00,0.00,0.00,,43.69,0.00
31/12/2019,13,13,50.0,50.0,43.70,43.70,43.69,31/12/2019 09:46:00,43.69,43.69
31/12/2019,12qh4,12qh4,0.0,0.0,0.00,0.00,0.00,,45.50,0.00
31/12/2019,12qh3,12qh3,0.0,0.0,0.00,0.00,0.00,,45.50,0.00
31/12/2019,12hh2,12hh2,0.0,0.0,0.00,0.00,0.00,,45.50,0.00
31/12/2019,12qh2,12qh2,0.0,0.0,0.00,0.00,0.00,,45.50,0.00
31/12/2019,12qh1,12qh1,0.0,0.0,0.00,0.00,0.00,,45.50,0.00
31/12/2019,12hh1,12hh1,0.0,0.0,0.00,0.00,0.00,,45.50,0.00
31/12/2019,12,12,15.0,15.0,45.50,45.50,45.50,31/12/2019 10:25:00,45.50,45.50
31/12/2019,11qh4,11qh4,0.0,0.0,0.00,0.00,0.00,,43.82,0.00
31/12/2019,11qh3,11qh3,0.0,0.0,0.00,0.00,0.00,,43.82,0.00
31/12/2019,11hh2,11hh2,0.0,0.0,0.00,0.00,0.00,,43.82,0.00
31/12/2019,11qh2,11qh2,0.0,0.0,0.00,0.00,0.00,,43.82,0.00
31/12/2019,11qh1,11qh1,0.0,0.0,0.00,0.00,0.00,,43.82,0.00
31/12/2019,11hh1,11hh1,0.0,0.0,0.00,0.00,0.00,,43.82,0.00
31/12/2019,11,11,142.0,142.0,41.50,44.00,44.00,31/12/2019 09:23:00,43.82,43.82
31/12/2019,10qh4,10qh4,0.0,0.0,0.00,0.00,0.00,,42.26,0.00
31/12/2019,10qh3,10qh3,0.0,0.0,0.00,0.00,0.00,,42.26,0.00
31/12/2019,10hh2,10hh2,0.0,0.0,0.00,0.00,0.00,,42.26,0.00
31/12/2019,10qh2,10qh2,0.0,0.0,0.00,0.00,0.00,,42.26,0.00
31/12/2019,10qh1,10qh1,0.0,0.0,0.00,0.00,0.00,,42.26,0.00
31/12/2019,10hh1,10hh1,0.0,0.0,0.00,0.00,0.00,,42.26,0.00
31/12/2019,10,10,4.0,4.0,42.30,42.30,42.26,31/12/2019 08:28:00,42.26,42.26
31/12/2019,9qh4,9qh4,0.0,0.0,0.00,0.00,0.00,,44.20,0.00
31/12/2019,9qh3,9qh3,0.0,0.0,0.00,0.00,0.00,,44.20,0.00
31/12/2019,9hh2,9hh2,0.0,0.0,0.00,0.00,0.00,,44.20,0.00
31/12/2019,9qh2,9qh2,0.0,0.0,0.00,0.00,0.00,,44.20,0.00
31/12/2019,9qh1,9qh1,0.0,0.0,0.00,0.00,0.00,,44.20,0.00
31/12/2019,9hh1,9hh1,0.0,0.0,0.00,0.00,0.00,,44.20,0.00
31/12/2019,9,9,509.4,509.4,42.00,46.00,46.00,31/12/2019 07:26:00,44.20,44.20
31/12/2019,8qh4,8qh4,0.0,0.0,0.00,0.00,0.00,,42.01,0.00
31/12/2019,8qh3,8qh3,0.0,0.0,0.00,0.00,0.00,,42.01,0.00
31/12/2019,8hh2,8hh2,0.0,0.0,0.00,0.00,0.00,,42.01,0.00
31/12/2019,8qh2,8qh2,0.0,0.0,0.00,0.00,0.00,,42.01,0.00
31/12/2019,8qh1,8qh1,0.0,0.0,0.00,0.00,0.00,,42.01,0.00
31/12/2019,8hh1,8hh1,0.0,0.0,0.00,0.00,0.00,,42.01,0.00
31/12/2019,8,8,0.0,0.0,0.00,0.00,0.00,,42.01,0.00
31/12/2019,7qh4,7qh4,0.0,0.0,0.00,0.00,0.00,,35.94,0.00
31/12/2019,7qh3,7qh3,0.0,0.0,0.00,0.00,0.00,,35.94,0.00
31/12/2019,7hh2,7hh2,0.0,0.0,0.00,0.00,0.00,,35.94,0.00
31/12/2019,7qh2,7qh2,0.0,0.0,0.00,0.00,0.00,,35.94,0.00
31/12/2019,7qh1,7qh1,0.0,0.0,0.00,0.00,0.00,,35.94,0.00
31/12/2019,7hh1,7hh1,0.0,0.0,0.00,0.00,0.00,,35.94,0.00
31/12/2019,7,7,0.0,0.0,0.00,0.00,0.00,,35.94,0.00
31/12/2019,6qh4,6qh4,0.0,0.0,0.00,0.00,0.00,,31.41,0.00
31/12/2019,6qh3,6qh3,0.0,0.0,0.00,0.00,0.00,,31.41,0.00
31/12/2019,6hh2,6hh2,0.0,0.0,0.00,0.00,0.00,,31.41,0.00
31/12/2019,6qh2,6qh2,0.0,0.0,0.00,0.00,0.00,,31.41,0.00
31/12/2019,6qh1,6qh1,0.0,0.0,0.00,0.00,0.00,,31.41,0.00
31/12/2019,6hh1,6hh1,0.0,0.0,0.00,0.00,0.00,,31.41,0.00
31/12/2019,6,6,0.0,0.0,0.00,0.00,0.00,,31.41,0.00
31/12/2019,5qh4,5qh4,0.0,0.0,0.00,0.00,0.00,,28.53,0.00
31/12/2019,5qh3,5qh3,0.0,0.0,0.00,0.00,0.00,,28.53,0.00
31/12/2019,5hh2,5hh2,0.0,0.0,0.00,0.00,0.00,,28.53,0.00
31/12/2019,5qh2,5qh2,0.0,0.0,0.00,0.00,0.00,,28.53,0.00
31/12/2019,5qh1,5qh1,0.0,0.0,0.00,0.00,0.00,,28.53,0.00
31/12/2019,5hh1,5hh1,0.0,0.0,0.00,0.00,0.00,,28.53,0.00
31/12/2019,5,5,0.0,0.0,0.00,0.00,0.00,,28.53,0.00
31/12/2019,4qh4,4qh4,0.0,0.0,0.00,0.00,0.00,,29.00,0.00
31/12/2019,4qh3,4qh3,0.0,0.0,0.00,0.00,0.00,,29.00,0.00
31/12/2019,4hh2,4hh2,0.0,0.0,0.00,0.00,0.00,,29.00,0.00
31/12/2019,4qh2,4qh2,0.0,0.0,0.00,0.00,0.00,,29.00,0.00
31/12/2019,4qh1,4qh1,0.0,0.0,0.00,0.00,0.00,,29.00,0.00
31/12/2019,4hh1,4hh1,0.0,0.0,0.00,0.00,0.00,,29.00,0.00
31/12/2019,4,4,10.0,10.0,29.00,29.00,29.00,31/12/2019 02:12:00,29.00,29.00
31/12/2019,3qh4,3qh4,0.0,0.0,0.00,0.00,0.00,,30.02,0.00
31/12/2019,3qh3,3qh3,0.0,0.0,0.00,0.00,0.00,,30.02,0.00
31/12/2019,3hh2,3hh2,0.0,0.0,0.00,0.00,0.00,,30.02,0.00
31/12/2019,3qh2,3qh2,0.0,0.0,0.00,0.00,0.00,,30.02,0.00
31/12/2019,3qh1,3qh1,0.0,0.0,0.00,0.00,0.00,,30.02,0.00
31/12/2019,3hh1,3hh1,0.0,0.0,0.00,0.00,0.00,,30.02,0.00
31/12/2019,3,3,0.0,0.0,0.00,0.00,0.00,,30.02,0.00
31/12/2019,2qh4,2qh4,0.0,0.0,0.00,0.00,0.00,,22.00,0.00
31/12/2019,2qh3,2qh3,0.0,0.0,0.00,0.00,0.00,,22.00,0.00
31/12/2019,2hh2,2hh2,0.0,0.0,0.00,0.00,0.00,,22.00,0.00
31/12/2019,2qh2,2qh2,0.0,0.0,0.00,0.00,0.00,,22.00,0.00
31/12/2019,2qh1,2qh1,0.0,0.0,0.00,0.00,0.00,,22.00,0.00
31/12/2019,2hh1,2hh1,0.0,0.0,0.00,0.00,0.00,,22.00,0.00
31/12/2019,2,2,15.0,15.0,22.00,22.00,22.00,30/12/2019 21:01:00,22.00,22.00
31/12/2019,1qh4,1qh4,0.0,0.0,0.00,0.00,0.00,,27.50,0.00
31/12/2019,1qh3,1qh3,0.0,0.0,0.00,0.00,0.00,,27.50,0.00
31/12/2019,1hh2,1hh2,0.0,0.0,0.00,0.00,0.00,,27.50,0.00
31/12/2019,1qh2,1qh2,0.0,0.0,0.00,0.00,0.00,,27.50,0.00
31/12/2019,1qh1,1qh1,0.0,0.0,0.00,0.00,0.00,,27.50,0.00
31/12/2019,1hh1,1hh1,0.0,0.0,0.00,0.00,0.00,,27.50,0.00
31/12/2019,1,1,0.5,0.5,27.50,27.50,27.50,30/12/2019 20:15:00,27.50,27.50
30/12/2019,24qh4,24qh4,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
30/12/2019,24qh3,24qh3,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
30/12/2019,24hh2,24hh2,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
30/12/2019,24qh2,24qh2,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
30/12/2019,24qh1,24qh1,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
30/12/2019,24hh1,24hh1,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
30/12/2019,24,24,63.0,63.0,44.00,44.00,44.00,30/12/2019 14:31:00,44.00,44.00
30/12/2019,23qh4,23qh4,0.0,0.0,0.00,0.00,0.00,,44.95,0.00
30/12/2019,23qh3,23qh3,0.0,0.0,0.00,0.00,0.00,,44.95,0.00
30/12/2019,23hh2,23hh2,0.0,0.0,0.00,0.00,0.00,,44.95,0.00
30/12/2019,23qh2,23qh2,0.0,0.0,0.00,0.00,0.00,,44.95,0.00
30/12/2019,23qh1,23qh1,0.0,0.0,0.00,0.00,0.00,,44.95,0.00
30/12/2019,23hh1,23hh1,0.0,0.0,0.00,0.00,0.00,,44.95,0.00
30/12/2019,23,23,63.0,63.0,44.00,45.00,45.00,30/12/2019 14:31:00,44.95,44.95
30/12/2019,22qh4,22qh4,0.0,0.0,0.00,0.00,0.00,,44.57,0.00
30/12/2019,22qh3,22qh3,0.0,0.0,0.00,0.00,0.00,,44.57,0.00
30/12/2019,22hh2,22hh2,0.0,0.0,0.00,0.00,0.00,,44.57,0.00
30/12/2019,22qh2,22qh2,0.0,0.0,0.00,0.00,0.00,,44.57,0.00
30/12/2019,22qh1,22qh1,0.0,0.0,0.00,0.00,0.00,,44.57,0.00
30/12/2019,22hh1,22hh1,0.0,0.0,0.00,0.00,0.00,,44.57,0.00
30/12/2019,22,22,63.0,63.0,42.00,46.00,45.00,30/12/2019 14:30:00,44.57,44.57
30/12/2019,21qh4,21qh4,0.0,0.0,0.00,0.00,0.00,,43.93,0.00
30/12/2019,21qh3,21qh3,0.0,0.0,0.00,0.00,0.00,,43.93,0.00
30/12/2019,21hh2,21hh2,0.0,0.0,0.00,0.00,0.00,,43.93,0.00
30/12/2019,21qh2,21qh2,0.0,0.0,0.00,0.00,0.00,,43.93,0.00
30/12/2019,21qh1,21qh1,0.0,0.0,0.00,0.00,0.00,,43.93,0.00
30/12/2019,21hh1,21hh1,0.0,0.0,0.00,0.00,0.00,,43.93,0.00
30/12/2019,21,21,63.0,63.0,41.20,46.00,41.23,30/12/2019 09:34:00,43.93,43.93
30/12/2019,20qh4,20qh4,0.0,0.0,0.00,0.00,0.00,,47.09,0.00
30/12/2019,20qh3,20qh3,0.0,0.0,0.00,0.00,0.00,,47.09,0.00
30/12/2019,20hh2,20hh2,0.0,0.0,0.00,0.00,0.00,,47.09,0.00
30/12/2019,20qh2,20qh2,0.0,0.0,0.00,0.00,0.00,,47.09,0.00
30/12/2019,20qh1,20qh1,0.0,0.0,0.00,0.00,0.00,,47.09,0.00
30/12/2019,20hh1,20hh1,0.0,0.0,0.00,0.00,0.00,,47.09,0.00
30/12/2019,20,20,66.0,66.0,47.00,48.00,48.00,30/12/2019 14:00:00,47.09,47.09
30/12/2019,19qh4,19qh4,0.0,0.0,0.00,0.00,0.00,,46.47,0.00
30/12/2019,19qh3,19qh3,0.0,0.0,0.00,0.00,0.00,,46.47,0.00
30/12/2019,19hh2,19hh2,0.0,0.0,0.00,0.00,0.00,,46.47,0.00
30/12/2019,19qh2,19qh2,0.0,0.0,0.00,0.00,0.00,,46.47,0.00
30/12/2019,19qh1,19qh1,0.0,0.0,0.00,0.00,0.00,,46.47,0.00
30/12/2019,19hh1,19hh1,0.0,0.0,0.00,0.00,0.00,,46.47,0.00
30/12/2019,19,19,83.1,83.1,38.20,46.50,46.50,30/12/2019 08:07:00,46.47,46.47
30/12/2019,18qh4,18qh4,0.0,0.0,0.00,0.00,0.00,,41.55,0.00
30/12/2019,18qh3,18qh3,0.0,0.0,0.00,0.00,0.00,,41.55,0.00
30/12/2019,18hh2,18hh2,0.0,0.0,0.00,0.00,0.00,,41.55,0.00
30/12/2019,18qh2,18qh2,0.0,0.0,0.00,0.00,0.00,,41.55,0.00
30/12/2019,18qh1,18qh1,0.0,0.0,0.00,0.00,0.00,,41.55,0.00
30/12/2019,18hh1,18hh1,0.0,0.0,0.00,0.00,0.00,,41.55,0.00
30/12/2019,18,18,246.0,246.0,39.00,46.00,45.00,30/12/2019 11:52:00,41.55,41.55
30/12/2019,17qh4,17qh4,0.0,0.0,0.00,0.00,0.00,,42.79,0.00
30/12/2019,17qh3,17qh3,0.0,0.0,0.00,0.00,0.00,,42.79,0.00
30/12/2019,17hh2,17hh2,0.0,0.0,0.00,0.00,0.00,,42.79,0.00
30/12/2019,17qh2,17qh2,0.0,0.0,0.00,0.00,0.00,,42.79,0.00
30/12/2019,17qh1,17qh1,0.0,0.0,0.00,0.00,0.00,,42.79,0.00
30/12/2019,17hh1,17hh1,0.0,0.0,0.00,0.00,0.00,,42.79,0.00
30/12/2019,17,17,90.3,90.3,42.00,43.50,43.50,30/12/2019 09:21:00,42.79,42.79
30/12/2019,16qh4,16qh4,0.0,0.0,0.00,0.00,0.00,,39.58,0.00
30/12/2019,16qh3,16qh3,0.0,0.0,0.00,0.00,0.00,,39.58,0.00
30/12/2019,16hh2,16hh2,0.0,0.0,0.00,0.00,0.00,,39.58,0.00
30/12/2019,16qh2,16qh2,0.0,0.0,0.00,0.00,0.00,,39.58,0.00
30/12/2019,16qh1,16qh1,0.0,0.0,0.00,0.00,0.00,,39.58,0.00
30/12/2019,16hh1,16hh1,0.0,0.0,0.00,0.00,0.00,,39.58,0.00
30/12/2019,16,16,88.4,88.4,31.20,44.00,44.00,30/12/2019 08:07:00,39.58,39.58
30/12/2019,15qh4,15qh4,0.0,0.0,0.00,0.00,0.00,,40.71,0.00
30/12/2019,15qh3,15qh3,0.0,0.0,0.00,0.00,0.00,,40.71,0.00
30/12/2019,15hh2,15hh2,0.0,0.0,0.00,0.00,0.00,,40.71,0.00
30/12/2019,15qh2,15qh2,0.0,0.0,0.00,0.00,0.00,,40.71,0.00
30/12/2019,15qh1,15qh1,0.0,0.0,0.00,0.00,0.00,,40.71,0.00
30/12/2019,15hh1,15hh1,0.0,0.0,0.00,0.00,0.00,,40.71,0.00
30/12/2019,15,15,67.9,67.9,38.80,42.20,42.20,30/12/2019 10:15:00,40.71,40.71
30/12/2019,14qh4,14qh4,0.0,0.0,0.00,0.00,0.00,,40.09,0.00
30/12/2019,14qh3,14qh3,0.0,0.0,0.00,0.00,0.00,,40.09,0.00
30/12/2019,14hh2,14hh2,0.0,0.0,0.00,0.00,0.00,,40.09,0.00
30/12/2019,14qh2,14qh2,0.0,0.0,0.00,0.00,0.00,,40.09,0.00
30/12/2019,14qh1,14qh1,0.0,0.0,0.00,0.00,0.00,,40.09,0.00
30/12/2019,14hh1,14hh1,0.0,0.0,0.00,0.00,0.00,,40.09,0.00
30/12/2019,14,14,43.0,43.0,37.50,42.60,38.00,30/12/2019 08:43:00,40.09,40.09
30/12/2019,13qh4,13qh4,0.0,0.0,0.00,0.00,0.00,,42.67,0.00
30/12/2019,13qh3,13qh3,0.0,0.0,0.00,0.00,0.00,,42.67,0.00
30/12/2019,13hh2,13hh2,0.0,0.0,0.00,0.00,0.00,,42.67,0.00
30/12/2019,13qh2,13qh2,0.0,0.0,0.00,0.00,0.00,,42.67,0.00
30/12/2019,13qh1,13qh1,0.0,0.0,0.00,0.00,0.00,,42.67,0.00
30/12/2019,13hh1,13hh1,0.0,0.0,0.00,0.00,0.00,,42.67,0.00
30/12/2019,13,13,18.0,18.0,42.00,42.80,42.00,30/12/2019 08:27:00,42.67,42.67
30/12/2019,12qh4,12qh4,0.0,0.0,0.00,0.00,0.00,,42.18,0.00
30/12/2019,12qh3,12qh3,0.0,0.0,0.00,0.00,0.00,,42.18,0.00
30/12/2019,12hh2,12hh2,0.0,0.0,0.00,0.00,0.00,,42.18,0.00
30/12/2019,12qh2,12qh2,0.0,0.0,0.00,0.00,0.00,,42.18,0.00
30/12/2019,12qh1,12qh1,0.0,0.0,0.00,0.00,0.00,,42.18,0.00
30/12/2019,12hh1,12hh1,0.0,0.0,0.00,0.00,0.00,,42.18,0.00
30/12/2019,12,12,30.0,30.0,37.00,45.30,44.00,30/12/2019 08:27:00,42.18,42.18
30/12/2019,11qh4,11qh4,0.0,0.0,0.00,0.00,0.00,,43.60,0.00
30/12/2019,11qh3,11qh3,0.0,0.0,0.00,0.00,0.00,,43.60,0.00
30/12/2019,11hh2,11hh2,0.0,0.0,0.00,0.00,0.00,,43.60,0.00
30/12/2019,11qh2,11qh2,0.0,0.0,0.00,0.00,0.00,,43.60,0.00
30/12/2019,11qh1,11qh1,0.0,0.0,0.00,0.00,0.00,,43.60,0.00
30/12/2019,11hh1,11hh1,0.0,0.0,0.00,0.00,0.00,,43.60,0.00
30/12/2019,11,11,34.0,34.0,35.00,46.50,43.00,30/12/2019 08:24:00,43.60,43.60
30/12/2019,10qh4,10qh4,0.0,0.0,0.00,0.00,0.00,,45.20,0.00
30/12/2019,10qh3,10qh3,0.0,0.0,0.00,0.00,0.00,,45.20,0.00
30/12/2019,10hh2,10hh2,0.0,0.0,0.00,0.00,0.00,,45.20,0.00
30/12/2019,10qh2,10qh2,0.0,0.0,0.00,0.00,0.00,,45.20,0.00
30/12/2019,10qh1,10qh1,0.0,0.0,0.00,0.00,0.00,,45.20,0.00
30/12/2019,10hh1,10hh1,0.0,0.0,0.00,0.00,0.00,,45.20,0.00
30/12/2019,10,10,25.0,25.0,42.00,46.00,46.00,30/12/2019 07:38:00,45.20,45.20
30/12/2019,9qh4,9qh4,0.0,0.0,0.00,0.00,0.00,,40.59,0.00
30/12/2019,9qh3,9qh3,0.0,0.0,0.00,0.00,0.00,,40.59,0.00
30/12/2019,9hh2,9hh2,0.0,0.0,0.00,0.00,0.00,,40.59,0.00
30/12/2019,9qh2,9qh2,0.0,0.0,0.00,0.00,0.00,,40.59,0.00
30/12/2019,9qh1,9qh1,0.0,0.0,0.00,0.00,0.00,,40.59,0.00
30/12/2019,9hh1,9hh1,0.0,0.0,0.00,0.00,0.00,,40.59,0.00
30/12/2019,9,9,0.0,0.0,0.00,0.00,0.00,,40.59,0.00
30/12/2019,8qh4,8qh4,0.0,0.0,0.00,0.00,0.00,,46.46,0.00
30/12/2019,8qh3,8qh3,0.0,0.0,0.00,0.00,0.00,,46.46,0.00
30/12/2019,8hh2,8hh2,0.0,0.0,0.00,0.00,0.00,,46.46,0.00
30/12/2019,8qh2,8qh2,0.0,0.0,0.00,0.00,0.00,,46.46,0.00
30/12/2019,8qh1,8qh1,0.0,0.0,0.00,0.00,0.00,,46.46,0.00
30/12/2019,8hh1,8hh1,0.0,0.0,0.00,0.00,0.00,,46.46,0.00
30/12/2019,8,8,204.9,204.9,30.00,59.00,43.00,29/12/2019 20:05:00,46.46,46.46
30/12/2019,7qh4,7qh4,0.0,0.0,0.00,0.00,0.00,,46.55,0.00
30/12/2019,7qh3,7qh3,0.0,0.0,0.00,0.00,0.00,,46.55,0.00
30/12/2019,7hh2,7hh2,0.0,0.0,0.00,0.00,0.00,,46.55,0.00
30/12/2019,7qh2,7qh2,0.0,0.0,0.00,0.00,0.00,,46.55,0.00
30/12/2019,7qh1,7qh1,0.0,0.0,0.00,0.00,0.00,,46.55,0.00
30/12/2019,7hh1,7hh1,0.0,0.0,0.00,0.00,0.00,,46.55,0.00
30/12/2019,7,7,20.6,20.6,25.00,47.50,47.50,29/12/2019 18:45:00,46.55,46.55
30/12/2019,6qh4,6qh4,0.0,0.0,0.00,0.00,0.00,,29.97,0.00
30/12/2019,6qh3,6qh3,0.0,0.0,0.00,0.00,0.00,,29.97,0.00
30/12/2019,6hh2,6hh2,0.0,0.0,0.00,0.00,0.00,,29.97,0.00
30/12/2019,6qh2,6qh2,0.0,0.0,0.00,0.00,0.00,,29.97,0.00
