# 30/12/2019 03:16:33 PM : Volumes - EPEX Intraday Market Auction 15 minute call - Germany
Delivery day,Hour 1 Q1,Hour 1 Q2,Hour 1 Q3,Hour 1 Q4,Hour 2 Q1,Hour 2 Q2,Hour 2 Q3,Hour 2 Q4,Hour 3A Q1,Hour 3A Q2,Hour 3A Q3,Hour 3A Q4,Hour 3B Q1,Hour 3B Q2,Hour 3B Q3,Hour 3B Q4,Hour 4 Q1,Hour 4 Q2,Hour 4 Q3,Hour 4 Q4,Hour 5 Q1,Hour 5 Q2,Hour 5 Q3,Hour 5 Q4,Hour 6 Q1,Hour 6 Q2,Hour 6 Q3,Hour 6 Q4,Hour 7 Q1,Hour 7 Q2,Hour 7 Q3,Hour 7 Q4,Hour 8 Q1,Hour 8 Q2,Hour 8 Q3,Hour 8 Q4,Hour 9 Q1,Hour 9 Q2,Hour 9 Q3,Hour 9 Q4,Hour 10 Q1,Hour 10 Q2,Hour 10 Q3,Hour 10 Q4,Hour 11 Q1,Hour 11 Q2,Hour 11 Q3,Hour 11 Q4,Hour 12 Q1,Hour 12 Q2,Hour 12 Q3,Hour 12 Q4,Hour 13 Q1,Hour 13 Q2,Hour 13 Q3,Hour 13 Q4,Hour 14 Q1,Hour 14 Q2,Hour 14 Q3,Hour 14 Q4,Hour 15 Q1,Hour 15 Q2,Hour 15 Q3,Hour 15 Q4,Hour 16 Q1,Hour 16 Q2,Hour 16 Q3,Hour 16 Q4,Hour 17 Q1,Hour 17 Q2,Hour 17 Q3,Hour 17 Q4,Hour 18 Q1,Hour 18 Q2,Hour 18 Q3,Hour 18 Q4,Hour 19 Q1,Hour 19 Q2,Hour 19 Q3,Hour 19 Q4,Hour 20 Q1,Hour 20 Q2,Hour 20 Q3,Hour 20 Q4,Hour 21 Q1,Hour 21 Q2,Hour 21 Q3,Hour 21 Q4,Hour 22 Q1,Hour 22 Q2,Hour 22 Q3,Hour 22 Q4,Hour 23 Q1,Hour 23 Q2,Hour 23 Q3,Hour 23 Q4,Hour 24 Q1,Hour 24 Q2,Hour 24 Q3,Hour 24 Q4,Day Volume
11/12/2019,1120.1,447.0,591.3,1005.5,508.9,264.0,478.9,644.1,348.0,325.6,250.3,283.0,,,,,580.7,409.3,307.3,300.8,876.4,566.0,365.7,892.1,1463.2,1019.1,677.1,1790.8,2516.0,1104.4,1098.5,2122.5,2106.7,769.5,869.8,1599.7,1042.3,563.1,601.0,989.0,847.7,510.1,366.0,724.5,678.3,425.6,397.4,647.0,792.3,378.9,342.8,644.3,957.1,449.4,448.7,916.2,834.7,425.8,356.4,832.0,891.4,456.4,574.7,1076.3,820.9,568.2,627.1,1036.6,930.3,452.5,374.8,877.1,729.0,486.7,506.4,618.5,775.8,577.2,480.9,751.7,1401.9,798.4,570.6,966.9,1670.7,826.8,755.5,1478.1,1062.9,596.9,491.2,1103.6,1433.5,725.4,710.0,1248.6,1274.3,804.4,639.1,1420.0,76464.2
10/12/2019,863.8,526.6,632.4,1010.1,599.2,397.6,511.8,799.0,607.6,443.2,356.0,540.5,,,,,690.4,386.2,314.3,674.1,1017.3,495.5,504.6,1162.3,1486.7,998.2,718.2,1869.4,2716.6,1089.5,1062.7,2192.4,1771.8,524.1,841.4,1541.3,959.1,559.3,628.4,1022.3,1140.4,547.3,538.1,1165.5,991.1,387.3,516.2,1026.0,477.7,258.3,286.3,440.8,336.7,297.7,275.2,458.5,754.9,441.2,356.8,853.3,1062.4,513.2,463.4,1142.4,1025.9,434.8,406.4,883.5,900.3,539.6,445.3,727.8,873.7,455.9,478.5,1043.1,1118.1,504.7,888.0,1594.3,1071.7,555.1,441.5,986.8,1407.9,674.4,702.6,1578.5,1217.7,572.2,857.4,1616.4,1149.7,577.4,722.7,1495.2,1331.9,755.9,673.4,1481.7,79434.6
09/12/2019,1175.4,1136.3,1115.0,1414.5,844.3,664.1,765.6,968.7,998.6,898.0,807.2,879.0,,,,,1013.3,915.7,921.4,850.4,1149.2,867.2,793.6,1251.2,1446.2,1016.8,824.1,1744.6,2333.9,732.1,1153.8,2304.9,1402.1,521.8,772.6,1359.4,936.0,607.8,595.3,800.4,947.7,610.8,521.0,712.7,778.3,496.0,443.8,636.5,463.5,331.1,419.2,443.1,406.1,349.9,402.5,637.6,779.4,487.4,507.0,876.0,747.4,461.7,480.4,780.9,629.7,408.2,370.4,628.2,835.0,536.8,592.7,989.8,600.7,516.4,563.3,803.8,769.8,523.1,557.1,956.5,1205.5,550.3,500.2,976.1,1565.7,653.2,515.2,1179.1,1429.3,657.7,411.6,1115.7,1437.4,675.4,535.0,1089.5,1066.0,514.4,520.6,1255.0,79834.9
08/12/2019,900.9,586.3,592.8,975.8,851.6,466.7,531.9,869.3,833.3,532.8,682.3,881.2,,,,,628.5,619.7,674.3,800.1,887.9,807.3,688.4,823.3,756.7,683.1,659.0,986.0,859.6,686.6,696.3,943.0,1284.1,729.2,737.7,1352.5,1539.4,1052.3,1004.3,1624.9,1435.0,1009.7,1036.5,1491.2,1211.1,900.3,984.0,1403.5,1105.4,748.1,873.0,1046.4,735.2,674.7,747.9,1047.4,1018.4,611.0,630.5,1081.6,1054.4,632.8,577.5,1050.0,856.9,487.0,389.1,738.2,1116.4,685.5,667.6,1543.2,1131.5,665.2,908.2,1234.2,830.1,619.0,557.5,748.7,1063.6,716.1,506.6,865.9,1415.5,809.7,612.8,1019.2,750.1,519.5,581.5,715.6,941.3,660.4,642.1,1291.3,1174.0,420.0,596.8,1149.9,82964.9
07/12/2019,1062.0,444.5,635.9,1061.8,784.4,388.7,536.5,716.9,491.1,377.7,363.6,405.6,,,,,462.8,394.0,397.2,496.7,385.7,363.1,359.3,454.4,501.6,443.4,328.4,661.4,1095.4,612.3,519.6,1055.6,1654.5,912.9,854.6,1269.7,1261.4,634.1,585.9,1047.2,1003.9,536.5,440.8,866.2,627.0,463.6,371.5,588.1,580.6,378.1,364.6,556.1,371.3,394.9,351.7,534.1,628.6,338.7,343.7,651.1,709.2,291.6,483.1,724.1,757.2,341.2,556.4,754.1,1215.8,560.9,681.0,1117.1,905.1,468.5,696.8,957.1,792.5,541.1,409.1,683.6,888.2,517.1,370.9,955.1,1489.4,623.2,624.6,1356.3,751.0,351.7,390.6,681.7,1033.4,588.4,509.0,1000.7,1167.2,552.9,472.2,1305.7,63685.8
06/12/2019,1094.2,509.5,392.1,853.7,836.3,388.2,533.1,680.6,428.0,323.5,316.6,445.3,,,,,487.0,425.0,385.0,455.5,676.2,488.7,292.6,497.1,1180.1,759.4,727.3,1269.0,2070.4,617.8,781.6,1681.5,1214.6,400.8,702.5,1177.8,861.5,555.2,406.3,922.9,1056.0,575.9,441.4,1003.1,801.2,456.7,375.6,789.3,542.9,363.3,363.5,630.6,435.2,509.3,376.8,544.6,805.1,447.4,454.3,847.9,1043.6,515.8,553.5,921.5,1009.3,457.0,464.0,800.6,984.6,440.0,551.4,948.9,492.4,405.9,472.0,503.8,789.2,525.7,466.6,876.0,740.7,343.0,444.0,926.7,1248.1,509.7,512.3,1251.5,1073.7,568.2,496.7,980.0,1098.1,592.6,586.8,1166.8,1283.7,683.4,560.3,1255.1,67200.2
05/12/2019,874.2,529.2,511.5,905.1,574.3,320.1,297.8,470.0,357.2,232.2,202.7,253.7,,,,,298.5,199.3,197.6,347.6,469.2,324.3,274.3,479.1,1172.3,628.1,563.8,1380.9,2033.1,775.1,907.2,1962.5,1064.2,420.7,628.0,1081.8,1090.4,627.1,452.1,909.9,1242.9,612.4,432.4,1193.8,995.6,368.9,395.7,877.5,508.0,281.5,284.3,541.2,359.4,361.0,166.0,342.1,744.4,390.1,322.4,840.4,1263.4,455.0,458.6,1118.8,1109.0,495.5,638.1,1294.0,841.6,408.4,407.4,920.2,768.9,477.8,634.9,927.5,1019.2,540.1,454.2,986.9,1349.7,465.3,517.0,1170.9,1593.5,625.4,572.2,1212.9,1200.0,527.0,441.2,991.2,1089.0,533.0,552.4,1388.3,1425.7,575.2,536.8,1218.6,68279.9
04/12/2019,900.8,332.2,468.4,897.7,398.8,262.6,328.9,495.9,321.6,263.9,230.9,344.1,,,,,410.2,287.0,278.8,523.2,483.3,353.9,324.7,662.2,1175.2,783.6,504.5,1186.8,2223.5,676.8,998.4,1951.6,1244.2,406.5,806.1,1299.2,1070.1,711.9,602.3,1104.9,1190.0,554.5,452.4,1091.4,887.7,295.6,481.1,890.0,592.5,314.1,427.6,666.9,484.1,357.3,320.0,447.8,893.3,445.1,415.6,1009.5,1188.7,598.9,625.4,1358.4,1287.2,545.7,610.8,1320.0,918.1,434.6,576.3,996.9,474.2,392.9,420.9,569.3,597.8,373.1,347.2,563.8,978.5,436.5,475.3,997.2,1418.0,533.0,446.6,1131.0,1049.4,531.7,434.1,984.3,1207.4,691.2,705.4,1528.7,1274.6,566.8,482.6,1151.5,68755.2
03/12/2019,964.3,509.0,520.9,962.6,537.6,381.4,443.5,613.4,359.6,298.9,274.3,336.5,,,,,435.9,311.6,355.7,426.6,722.5,481.4,438.9,699.9,1194.1,753.6,524.8,1164.9,2785.8,1148.7,1055.4,2492.0,1644.2,845.6,953.3,1440.6,1010.3,756.3,796.3,1054.7,1053.6,839.5,811.0,1161.5,1021.5,684.2,680.4,992.9,938.9,627.0,685.2,903.8,642.4,594.1,590.7,661.1,935.6,629.0,662.4,1028.8,994.5,627.7,631.6,958.6,1057.7,632.7,565.8,882.7,951.7,574.5,596.4,1185.0,765.3,499.8,550.1,746.6,720.8,368.6,442.9,709.4,845.5,450.9,458.2,989.7,1632.5,754.6,581.1,1272.2,1164.9,539.6,587.3,1376.4,1411.4,846.0,629.3,1503.1,1257.2,496.1,593.8,1359.1,79050.0
02/12/2019,943.0,395.1,565.8,890.3,703.2,425.5,379.2,585.6,433.4,269.4,284.0,371.8,,,,,650.5,362.0,336.5,480.1,646.1,399.2,311.7,718.6,1126.3,729.2,474.7,1532.3,2486.4,757.3,845.8,2038.3,1638.5,571.3,753.2,1171.5,879.8,581.8,446.8,735.3,900.4,468.0,369.8,835.8,839.8,325.3,384.7,899.1,555.9,278.9,327.2,462.0,318.8,389.1,267.0,416.1,617.5,335.0,265.7,646.2,925.7,514.9,404.6,896.4,955.0,480.6,380.3,822.9,743.8,398.5,430.2,824.3,621.9,428.6,511.8,640.0,748.4,472.9,502.4,634.2,914.3,318.7,411.6,874.9,1228.3,392.6,605.7,1266.7,1015.9,547.7,561.3,1277.9,1257.8,526.6,453.1,1216.7,1274.2,426.8,468.0,1037.8,65235.8
01/12/2019,1142.9,489.7,782.0,1148.2,584.3,383.4,658.0,779.5,507.0,367.7,504.2,488.9,,,,,692.1,396.2,604.7,467.8,594.5,552.5,710.8,550.6,637.4,595.3,428.3,729.4,851.4,486.3,504.7,537.2,1095.7,523.2,450.8,790.7,1813.2,767.4,724.8,1450.8,1320.0,677.9,663.1,1079.7,1280.8,650.7,538.7,1018.5,1084.0,654.3,571.4,835.7,768.0,573.4,557.5,1016.3,1033.9,605.0,594.2,1001.6,1024.7,558.2,528.8,899.9,819.5,540.2,750.2,853.6,1377.7,743.2,449.3,1243.0,954.9,688.6,752.9,1041.7,695.7,591.1,528.0,831.0,806.9,576.8,609.3,879.6,1251.1,717.5,611.7,1310.4,697.6,368.3,496.2,785.1,1272.9,568.7,494.4,1144.7,1288.4,629.8,620.3,1384.2,73702.4
30/11/2019,859.2,414.5,504.6,857.1,792.2,331.8,350.7,654.5,307.6,234.5,268.1,326.9,,,,,364.8,263.7,228.6,287.0,354.3,282.4,444.7,539.5,544.0,422.2,326.9,760.9,785.1,460.5,481.5,793.1,1169.6,426.2,404.8,1179.2,1274.9,452.8,681.9,1245.6,942.7,341.2,508.9,878.3,689.5,274.9,541.5,677.6,443.1,226.4,296.2,400.6,417.6,218.4,211.6,432.8,651.0,333.5,259.3,663.5,1130.6,621.5,510.9,1223.8,1224.9,697.5,574.0,1206.7,1136.3,583.2,447.0,1094.1,1058.7,551.0,595.0,866.6,572.1,456.4,403.7,617.4,768.1,593.4,535.7,949.1,1266.1,624.1,704.7,1385.9,688.2,307.7,358.0,682.7,1101.4,673.2,600.0,1024.7,1149.7,570.5,547.9,1065.1,60652.1
29/11/2019,1122.3,504.2,559.8,846.3,739.0,483.1,558.7,698.0,569.1,466.5,443.9,506.9,,,,,632.2,535.1,514.2,606.2,665.8,446.1,483.6,810.6,1066.5,569.7,714.6,1631.3,2243.1,655.1,979.3,1906.5,1280.0,483.1,733.3,1246.3,669.7,465.0,470.5,668.2,722.4,419.8,407.7,656.7,611.4,338.4,321.3,452.5,366.5,228.7,243.2,386.5,401.8,326.0,358.2,500.3,862.0,471.4,420.6,897.3,1005.7,456.6,562.0,952.3,994.2,483.1,563.1,1014.7,984.7,550.5,774.5,943.6,654.3,448.9,653.6,855.2,740.9,363.3,558.2,728.9,1047.4,748.1,561.7,958.8,1334.9,670.6,660.5,1454.1,1089.2,549.5,501.8,1168.5,1219.5,672.9,498.2,1060.8,918.8,404.4,442.0,1008.4,68624.9
28/11/2019,1120.5,471.4,574.9,982.3,760.1,312.0,518.0,743.3,479.4,386.4,437.4,581.2,,,,,528.0,463.5,401.4,465.0,747.3,504.6,494.5,640.6,1353.5,917.1,659.2,1614.6,2326.8,714.1,1164.3,2012.9,1558.7,803.9,832.3,1262.5,772.1,431.3,457.3,597.4,619.4,353.8,313.0,535.6,517.4,300.0,263.4,430.2,407.7,318.9,357.1,327.7,360.0,414.4,287.2,431.1,832.2,564.6,441.0,791.8,782.1,397.6,422.5,642.9,750.6,358.4,456.9,669.8,773.0,351.5,483.3,904.3,546.3,372.4,484.4,581.6,669.3,366.8,364.1,610.6,737.7,399.7,305.7,696.4,1192.3,749.6,717.9,1250.2,1085.0,569.9,550.4,1046.6,1185.2,703.3,497.6,1103.1,982.1,561.9,488.6,1176.2,64944.1
27/11/2019,862.0,429.6,513.0,911.9,488.8,295.4,396.2,659.7,650.3,597.2,480.6,454.0,,,,,564.7,464.3,400.3,451.2,799.1,617.8,355.9,668.1,1090.5,816.9,534.8,1229.0,2291.8,885.9,892.3,2007.8,1302.9,553.7,849.0,1295.2,745.7,417.1,628.4,872.9,700.9,361.5,371.2,729.1,477.0,282.6,321.6,594.5,477.2,252.9,278.9,490.6,478.6,442.5,318.4,394.9,706.4,459.0,403.0,655.2,642.6,395.8,312.4,594.2,568.3,314.7,283.3,460.8,580.0,412.9,307.0,781.3,846.4,445.7,527.5,659.8,780.5,360.8,456.8,951.9,1130.0,479.4,483.6,1008.9,1330.2,601.6,707.0,1417.1,1381.3,650.1,630.7,1254.7,1382.9,605.0,605.2,1289.1,1304.6,589.4,597.1,1299.1,66099.7
26/11/2019,1025.3,424.8,574.9,776.3,610.8,409.9,415.0,571.6,290.1,284.4,267.9,387.0,,,,,411.7,301.8,279.1,286.7,617.0,415.3,371.5,562.6,1114.7,866.7,527.2,1470.7,2356.2,773.7,1125.0,2044.5,1337.3,431.3,867.8,1171.4,786.7,550.3,455.7,562.1,697.9,440.5,429.3,604.5,371.6,279.8,401.1,568.3,515.9,357.4,282.7,347.4,504.6,409.1,375.7,409.1,774.1,538.8,314.8,636.5,656.7,387.0,241.6,626.8,638.6,398.6,248.3,498.6,574.7,378.2,267.8,704.2,572.6,399.7,550.5,731.6,859.6,541.0,580.7,791.2,1077.1,626.8,486.1,1108.0,1612.6,614.2,628.8,1452.3,1387.9,609.2,648.1,1293.8,1399.7,889.9,733.2,1336.3,1130.5,619.5,454.2,1235.0,64975.3
25/11/2019,524.6,259.1,448.2,801.9,414.0,362.0,377.7,413.4,325.2,279.0,207.4,202.2,,,,,373.9,278.8,284.1,289.8,539.7,422.0,342.0,657.9,1166.2,666.7,432.4,1395.2,1998.2,774.9,1095.5,1988.2,1387.0,636.9,723.5,1059.7,780.7,561.3,710.7,871.9,641.6,442.3,423.9,704.6,519.4,302.4,476.8,753.8,335.6,218.8,289.2,260.4,248.9,259.3,227.7,335.7,634.3,345.8,443.0,787.2,613.6,456.3,277.3,593.6,500.7,246.2,289.1,494.7,567.2,333.4,291.0,874.1,523.5,403.1,451.1,668.5,922.7,658.2,659.4,795.0,1066.4,641.2,601.5,942.8,1220.7,617.1,758.8,1461.3,1151.3,637.7,656.7,1260.3,1196.6,647.3,648.3,1202.1,1373.5,649.7,460.7,1385.1,61900.4
24/11/2019,990.6,546.8,536.1,803.6,725.4,463.5,493.7,720.1,492.5,446.7,444.3,530.9,,,,,490.8,440.7,439.3,536.8,576.4,595.1,454.5,599.1,812.7,560.0,492.5,706.3,805.0,453.1,316.5,649.0,696.6,473.6,478.5,1161.7,1452.1,620.0,522.0,1348.3,1603.3,645.5,580.2,1354.5,1203.7,554.6,550.3,1116.0,1150.8,420.1,596.1,878.1,743.2,553.6,499.6,1005.6,1412.0,904.5,702.7,1468.3,1452.0,800.7,826.0,1668.9,1365.9,736.7,817.7,1642.9,1384.6,817.0,1007.3,1526.6,997.4,683.3,930.3,1342.1,956.2,739.2,647.4,779.3,964.0,662.5,573.5,849.4,1355.8,745.5,540.7,1160.4,969.9,641.3,499.1,755.7,1101.5,671.4,679.0,1173.2,1181.3,537.1,597.1,1023.7,78621.1
23/11/2019,1123.2,474.9,362.7,858.5,846.8,314.1,358.3,690.5,422.3,196.2,282.9,437.2,,,,,358.0,281.1,274.9,444.6,502.3,326.5,228.9,449.4,493.6,407.0,383.7,660.7,938.6,378.1,438.0,850.2,969.2,442.5,412.8,915.8,1169.0,558.1,515.7,1201.4,1091.0,457.1,436.6,1062.5,745.8,306.6,370.2,715.5,613.3,338.3,315.2,501.0,533.4,389.7,395.2,723.3,792.2,520.7,643.9,1081.5,1167.5,591.5,530.1,1225.5,1152.5,520.3,611.2,1280.5,1303.4,623.0,533.7,1264.0,955.6,514.2,670.1,1061.9,607.1,393.7,346.7,488.3,848.1,480.3,383.0,817.5,1219.1,486.4,496.6,1166.3,656.0,266.1,295.3,660.8,890.8,318.5,344.1,832.6,986.0,425.7,462.2,1002.6,60879.5
22/11/2019,853.9,294.3,463.9,924.2,637.3,436.9,610.3,843.0,583.0,629.8,466.9,538.9,,,,,579.2,415.9,345.1,439.7,745.3,291.5,208.9,528.1,1169.7,709.2,570.9,1221.8,2170.8,732.0,990.7,2034.4,1371.7,445.9,720.8,1074.0,766.7,481.7,499.3,752.5,915.7,489.1,316.8,729.0,778.6,395.6,322.8,566.2,460.1,257.4,264.6,413.9,401.4,416.4,279.2,426.2,788.4,430.0,353.6,808.9,822.7,411.2,401.9,1029.9,1006.1,495.3,518.7,918.3,739.1,437.4,331.5,905.9,967.6,631.3,601.7,789.3,1137.2,443.8,485.6,964.7,1204.1,560.1,606.8,1123.7,1417.6,670.8,710.6,1249.1,1079.8,762.1,765.2,1325.9,1317.9,937.3,925.0,1359.6,1468.6,772.8,570.9,1294.7,70523.9
21/11/2019,820.6,375.4,525.5,896.9,447.4,328.4,442.8,625.4,213.7,306.8,245.3,265.8,,,,,419.4,342.3,258.8,279.6,716.0,465.8,298.6,624.3,1409.3,841.2,650.5,1650.6,2436.8,808.6,997.5,1906.0,1053.0,388.3,642.1,1075.4,608.6,427.5,492.9,526.7,667.3,415.9,431.7,666.5,598.9,423.0,415.2,517.7,481.2,424.4,420.6,437.1,503.3,431.8,390.5,543.6,740.8,543.2,505.4,659.3,685.0,480.2,515.6,791.0,751.4,515.8,480.7,725.3,621.2,362.5,375.3,774.9,695.7,416.2,473.9,609.6,638.3,344.4,463.9,634.2,792.5,498.3,446.9,949.6,1170.2,539.3,612.1,1464.8,1064.5,536.6,599.3,1208.2,1321.8,676.7,840.4,1518.5,1392.1,623.1,574.7,1239.2,64455.1
20/11/2019,1149.4,640.5,613.2,1087.2,640.0,366.5,362.3,491.4,301.3,390.3,230.1,241.9,,,,,474.2,269.5,211.2,325.7,932.5,863.4,606.3,960.2,1244.4,839.8,682.6,1435.7,2348.2,744.9,960.6,2065.4,1240.6,691.1,862.4,1236.8,868.1,554.6,496.4,670.3,883.9,564.6,507.7,794.4,762.7,496.4,434.5,616.9,588.2,437.4,515.1,480.9,489.8,430.8,419.1,651.6,755.3,505.1,469.0,778.1,726.1,396.5,520.9,839.6,797.8,462.3,595.7,912.3,845.8,568.1,550.6,1032.8,637.4,471.6,596.0,749.3,729.9,442.6,479.8,750.0,1087.2,500.3,626.8,914.5,1320.7,636.4,736.3,1588.0,929.8,541.7,495.6,1204.9,1229.7,711.7,591.2,1440.9,1433.4,608.4,673.5,1253.9,71310.5
19/11/2019,897.9,397.8,495.5,842.8,522.8,337.3,354.8,519.5,568.0,389.2,387.1,554.8,,,,,395.1,322.2,381.4,575.4,642.6,533.3,416.8,1056.4,1275.6,609.4,533.6,1287.4,2162.8,820.7,928.9,1817.4,1247.0,443.3,662.6,1149.7,888.9,526.9,402.6,822.2,867.8,433.6,356.0,798.7,873.5,475.1,386.8,695.4,600.8,438.2,488.9,592.0,678.0,557.8,539.5,931.0,927.1,650.1,672.9,1214.5,1279.0,742.1,997.7,1625.7,1211.3,701.0,871.9,1358.2,779.4,665.7,759.5,1339.1,846.3,599.1,769.5,995.0,791.2,513.0,532.5,719.0,1058.4,595.9,571.3,1083.1,1675.5,632.9,601.2,1134.7,1064.0,695.4,392.9,1061.3,1234.6,740.5,621.0,1285.3,1432.1,711.2,758.7,1081.5,75875.1
18/11/2019,900.5,350.4,346.7,646.4,590.4,416.9,441.7,791.7,519.5,326.3,440.5,669.6,,,,,462.3,288.7,374.8,493.2,755.1,484.1,493.3,967.5,1320.3,843.1,504.3,1852.5,2537.7,801.7,1077.5,2049.6,1341.3,397.6,735.8,1251.3,991.3,548.4,460.6,935.0,756.0,383.6,382.5,613.3,566.2,213.3,313.8,499.6,383.4,308.5,254.2,399.2,430.7,426.0,490.7,508.8,765.4,470.4,378.6,821.3,748.1,425.1,392.6,850.5,905.0,476.1,454.1,778.9,738.1,444.8,470.0,1052.8,668.5,427.6,476.5,781.8,892.2,639.4,822.9,1288.7,1039.8,582.9,844.8,1279.0,1762.1,647.4,916.9,1627.4,1231.1,643.0,724.7,1248.4,1606.9,882.8,597.2,1103.6,1095.7,563.5,631.5,1180.1,71715.6
17/11/2019,1009.5,410.5,425.9,833.4,613.9,334.8,392.7,609.1,265.3,169.1,254.2,340.4,,,,,369.9,281.2,240.0,380.9,306.1,234.4,192.9,349.9,351.5,242.0,301.1,512.8,476.3,277.2,202.5,605.7,793.3,502.5,455.3,821.4,1249.0,415.4,639.7,1194.3,1023.1,342.6,414.6,1034.9,714.1,283.8,299.2,806.8,714.4,260.8,469.7,499.4,653.1,325.1,312.5,621.3,1022.9,396.7,585.1,978.7,729.3,385.8,412.4,771.3,900.6,442.0,551.1,1006.5,1033.6,469.3,482.0,1331.9,1083.0,305.1,542.7,968.9,810.4,572.0,485.3,701.4,1030.4,440.1,378.1,910.8,1309.2,604.4,588.7,1215.9,640.2,351.9,461.4,654.3,960.0,478.4,499.1,869.2,1033.2,366.9,607.9,1127.3,57324.9
16/11/2019,903.8,332.3,376.6,666.0,588.6,279.3,371.2,601.7,358.1,265.9,344.1,373.7,,,,,297.4,247.3,237.8,332.6,445.9,268.7,376.5,487.8,327.0,357.1,336.6,531.6,824.6,394.3,331.4,634.9,918.2,481.9,474.4,1033.6,1308.6,609.5,725.5,1173.6,1110.3,623.4,599.9,984.4,1001.4,484.8,462.8,824.9,703.7,523.3,459.0,638.0,723.2,386.9,388.9,722.7,775.1,523.5,496.0,851.6,1022.5,645.7,529.7,1192.6,1351.5,658.9,561.4,1134.0,1151.9,521.8,487.7,1209.8,1237.9,586.5,731.9,1082.9,699.9,508.8,417.0,722.2,929.0,495.5,518.7,994.7,1167.4,608.0,790.5,1473.0,680.8,417.7,530.4,843.4,1013.3,552.5,704.8,1029.3,939.6,424.6,571.7,1021.6,64063.0
15/11/2019,971.4,417.3,435.3,1009.9,751.8,299.2,334.5,529.7,388.2,308.1,278.6,374.6,,,,,322.4,233.8,222.7,320.6,531.0,345.6,337.5,608.9,912.4,478.3,501.8,1198.6,1872.7,657.7,953.9,1836.4,1187.9,442.8,561.2,1070.4,793.9,394.2,531.8,907.4,828.3,430.6,370.7,706.7,658.9,376.7,397.0,757.4,560.3,323.0,370.7,473.0,713.5,447.1,364.4,704.5,937.5,522.9,623.1,1112.4,1092.1,597.9,662.5,1103.9,793.2,378.4,404.2,831.8,996.1,513.9,517.7,858.3,882.3,527.9,568.9,606.5,712.4,439.6,415.5,595.5,973.4,493.4,427.0,878.3,1326.2,452.1,649.2,1382.7,1091.5,489.5,479.7,1197.7,1251.4,643.3,562.8,1179.2,962.0,388.8,567.0,1107.3,65002.3
14/11/2019,822.5,403.0,578.7,905.3,349.7,242.7,338.8,465.8,271.2,273.8,317.9,419.6,,,,,406.8,249.2,243.7,291.6,513.9,345.5,284.0,550.5,1077.0,789.7,627.4,1451.6,2518.1,894.5,891.6,1886.9,1378.1,535.3,527.3,982.9,1343.7,648.1,637.5,1496.4,1230.4,497.2,515.8,1130.2,802.7,381.2,399.4,752.6,468.2,300.3,325.0,427.8,588.1,484.7,312.2,638.6,801.4,479.5,407.5,930.2,1179.1,495.4,578.4,1261.2,1314.0,420.9,601.7,1191.1,951.2,665.7,666.0,1140.2,932.3,620.5,627.9,993.6,998.3,542.1,674.9,1026.8,1250.0,683.6,680.4,1336.5,1393.8,764.5,1106.3,1810.0,1077.2,602.2,843.5,1253.8,1228.2,784.3,1003.2,1621.9,1331.9,792.2,995.9,1515.6,76789.6
13/11/2019,885.2,407.7,488.0,802.1,781.0,283.5,349.1,505.8,307.7,306.1,250.0,354.0,,,,,309.2,269.5,212.9,303.9,501.5,353.8,334.2,666.5,1117.1,912.6,586.7,1377.6,2066.4,727.3,939.1,1911.4,1057.0,421.5,576.0,1061.8,821.7,520.8,524.5,712.1,746.0,370.6,373.3,595.8,445.2,291.0,311.7,487.6,454.7,287.0,293.4,385.8,353.3,416.5,277.7,440.5,788.2,466.8,452.7,756.4,675.2,467.5,414.6,842.7,779.1,422.4,461.1,804.0,543.5,412.2,317.2,795.7,728.1,447.7,492.7,550.4,729.0,540.6,538.2,822.8,745.3,465.1,479.4,985.7,1285.9,643.8,513.6,1288.5,1065.7,450.5,596.9,1458.2,1423.6,695.5,565.1,1242.8,1089.6,542.2,516.2,1042.7,61880.5
12/11/2019,837.1,326.7,456.6,836.7,479.1,259.1,410.1,572.7,280.7,231.5,254.1,299.5,,,,,380.1,345.1,322.6,435.7,562.3,362.7,349.3,674.3,953.2,580.7,565.0,1173.4,2117.1,669.6,1049.3,1979.2,1136.5,541.1,544.3,1059.5,767.7,485.0,607.2,712.5,882.8,428.0,254.3,516.9,689.7,412.4,351.2,455.3,465.3,399.4,486.2,459.1,378.5,389.1,422.1,586.5,702.2,575.4,478.8,864.8,864.3,409.9,621.7,1135.9,989.2,420.8,730.4,1164.7,606.8,354.5,454.8,741.6,736.0,518.1,644.8,831.2,681.2,385.9,434.9,712.7,821.8,428.0,377.0,875.6,1329.6,555.2,478.3,1293.6,1308.5,500.8,377.1,1231.1,1188.0,688.2,402.5,1172.6,1204.2,472.6,494.6,1020.6,63474.6
