# 30/12/2019 12:57:19 PM : Volumes - EPEX Spot Market Auction - Germany/Luxembourg
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Day Volume
25/09/2019,19237.9,19368.9,19581.4,,20334.2,19959.7,19993.0,19396.3,21572.4,24461.0,25115.6,25276.9,25609.7,26230.9,26079.7,25690.0,25759.0,24949.7,23503.6,23434.1,24256.0,21367.3,19450.0,18434.8,18436.0,537498.1
24/09/2019,19973.7,20666.5,20441.8,,20904.1,21167.2,20747.2,20382.0,22662.8,24635.0,25027.6,26186.9,27067.0,27274.2,26347.0,25864.5,24653.0,22892.7,22150.7,21571.8,21786.7,19958.3,17905.6,17258.2,16914.7,534439.2
23/09/2019,23061.3,21994.3,20952.7,,20096.0,20627.6,20378.9,21632.4,22925.0,25913.7,26452.2,27058.9,28518.7,28668.4,28792.2,28356.2,28140.1,27631.0,27135.8,26929.1,27074.0,24504.4,22486.3,21772.7,20797.4,591899.3
22/09/2019,22385.0,21757.3,21633.3,,20411.2,20555.7,20560.2,22004.9,23734.3,25356.7,26334.7,28527.2,30590.8,32598.8,32864.0,31141.2,28077.2,23254.7,20270.6,19930.3,21132.2,22959.6,22385.5,23137.0,22614.0,584216.4
21/09/2019,20887.1,21008.8,21309.6,,21111.9,21958.1,20830.6,20602.1,20344.6,22241.5,24394.9,27137.1,30312.6,32358.2,33443.5,32289.7,29516.3,25089.6,22227.2,20893.5,20980.5,21052.6,20497.3,19866.8,20197.4,570551.5
20/09/2019,19706.6,20199.2,20345.4,,20375.5,20654.1,19747.0,20858.1,22510.8,25725.5,26442.7,28315.1,30563.3,31878.6,32471.6,31517.6,29716.0,28121.2,26147.3,25301.1,24800.2,21332.9,20524.1,19667.5,19055.1,585976.5
19/09/2019,23625.5,23481.2,23200.6,,22805.3,22238.6,21553.2,22620.2,23935.3,26107.3,28852.2,32027.3,34348.5,35131.7,35299.0,34424.4,32237.1,28885.4,26288.4,26005.8,26066.1,23128.2,21387.9,20659.7,20372.4,634681.3
18/09/2019,22312.7,21608.8,21007.9,,21246.7,20164.7,19601.0,20885.1,22954.1,26059.2,29742.3,32375.5,34649.6,35610.0,35737.0,35079.2,33553.0,31118.1,28710.2,26122.4,25363.2,21683.5,20406.2,21232.0,20755.7,627978.1
17/09/2019,20039.7,20887.3,19830.2,,19915.0,21029.7,20766.7,22024.8,22648.5,25210.9,26223.4,26849.5,28390.7,30267.8,30713.4,31259.1,29711.0,28931.9,28146.3,25574.4,24959.7,22000.6,19741.3,21003.4,21638.0,587763.3
16/09/2019,19749.5,19202.7,18431.8,,19865.2,20090.6,19766.9,21879.3,23709.7,27996.0,28540.0,28885.9,31072.4,30845.1,30336.3,29269.2,28167.2,26935.5,27165.8,26892.1,26856.3,23649.9,22299.7,21134.7,20915.6,593657.4
15/09/2019,21184.1,22979.5,24437.4,,25373.4,25382.0,25480.5,25558.5,25748.2,26655.3,30131.6,34470.7,37043.7,38845.1,39299.0,38209.3,34952.2,30574.8,25228.5,21946.3,20633.7,20701.7,20499.8,20374.1,20347.4,656056.8
14/09/2019,19472.7,20400.3,21501.5,,21770.3,22028.8,21774.2,20549.2,21148.4,22749.0,25476.9,27222.9,29175.8,31258.0,31899.3,31325.1,28653.3,26287.9,24078.3,24454.6,23485.2,22393.8,20284.7,19779.7,20856.4,578026.3
13/09/2019,19253.5,20131.6,20533.4,,21099.4,20990.4,20243.8,21499.2,23189.2,26518.0,26766.2,27424.8,27540.9,29131.0,29099.6,28846.5,27612.2,26073.5,26996.8,27785.8,27621.5,23221.3,22735.8,21422.7,19428.5,585165.6
12/09/2019,20918.7,21563.6,22493.7,,22628.1,21958.1,21963.8,21881.5,24083.9,26499.6,26948.4,27859.5,28214.4,27966.4,29106.4,29094.6,27982.5,27292.9,25581.0,25176.7,25538.4,23381.0,21890.3,21133.5,20659.0,591816.0
11/09/2019,22714.2,23771.3,23861.2,,23675.3,24312.1,24856.2,25048.9,25644.3,26544.0,27468.8,29300.7,31868.4,33450.5,32970.2,31866.0,30038.5,27813.8,27682.6,26568.1,25837.0,22284.4,21677.4,21023.6,20654.5,630932.0
10/09/2019,18643.6,21477.1,21048.3,,21879.7,22032.3,21902.4,22191.9,22707.0,24172.4,25660.1,29575.9,31764.5,33834.6,33868.8,32944.0,30312.4,27120.5,26561.7,24614.9,25983.8,24836.2,22914.6,23474.6,21065.6,610586.9
09/09/2019,21213.6,21548.4,21906.6,,22022.8,22722.0,21783.9,22319.5,23281.3,26993.3,28296.7,28694.0,30124.0,30051.1,28993.5,27931.7,27510.7,26863.3,25686.9,24685.7,24792.0,22233.7,20920.8,20409.5,20144.5,591129.5
08/09/2019,19667.1,20175.0,21272.0,,21129.8,21554.8,21520.7,20411.1,20471.0,20776.7,21092.4,22905.2,24485.2,24790.3,24595.9,24036.3,23690.1,22331.7,21543.4,20684.5,21007.4,21825.8,20984.3,20351.9,18956.7,520259.3
07/09/2019,18896.1,19881.6,21467.1,,21949.6,21141.3,20199.8,19578.5,20216.8,21539.2,21736.5,23498.6,24218.6,24950.9,23722.7,23332.2,23489.4,22368.4,21729.0,22213.7,22744.8,22590.9,21777.9,20592.2,20068.6,523904.4
06/09/2019,19711.7,20789.6,21728.7,,21212.6,20747.1,20904.2,21398.6,23300.9,25775.5,26454.9,28087.2,30165.4,30623.2,30015.7,28863.5,27978.3,27074.3,26177.7,25889.9,25533.7,22404.7,21336.6,20121.9,20104.2,586400.1
05/09/2019,19081.8,20386.2,21123.8,,21522.0,21654.9,20274.2,19324.5,21556.7,24704.0,26051.0,27881.4,27958.5,28241.3,27782.0,27428.9,26573.8,25868.2,24512.0,23471.6,23341.9,20003.1,18543.3,18301.4,18686.4,554272.9
04/09/2019,19057.2,18886.5,19652.3,,20330.9,20586.6,20364.0,20502.9,22030.4,24328.2,25723.0,27405.2,29033.4,29779.3,30275.8,29017.4,27752.5,26724.7,24090.3,23106.1,23838.5,21390.9,20005.3,19396.4,18086.6,561364.4
03/09/2019,18786.2,19565.5,20545.4,,21098.3,20711.2,19963.1,19894.9,21202.8,24238.8,27864.2,28777.3,30913.2,31285.6,31911.2,31275.8,30513.4,27461.2,23357.3,23268.9,24387.3,23177.5,21528.8,20549.8,18727.3,581005.0
02/09/2019,18295.6,19474.6,20311.6,,21277.7,20279.1,19539.7,19032.9,20692.1,23847.2,25506.5,26266.4,28086.7,29755.2,28881.2,28282.0,27442.0,26295.5,24930.2,24438.5,24178.2,23078.1,21332.7,19949.4,19035.9,560209.0
01/09/2019,20458.5,21051.4,19642.5,,19589.9,20067.1,20824.7,21001.0,20638.6,21648.1,22402.2,23750.6,24342.7,25913.1,26480.5,24769.6,23463.7,21783.0,20100.7,19424.0,18985.8,19205.5,19148.8,18791.4,18652.0,512135.4
31/08/2019,20421.5,20818.2,21056.0,,21579.7,21240.0,20565.9,19574.8,19750.7,21793.3,23321.0,26878.8,29446.2,31691.2,31253.4,29886.1,28519.8,25712.3,23834.5,23453.7,23606.3,23048.6,20924.2,19864.3,19533.6,567774.1
30/08/2019,18088.2,19578.8,19461.3,,19537.3,20365.9,20069.7,19292.8,20880.0,25234.3,26566.1,29671.9,30905.2,32375.9,32494.9,32004.3,31117.8,29046.5,26630.3,25175.4,24741.8,19927.2,18075.3,16866.0,17060.2,575167.1
29/08/2019,19172.1,19924.2,20871.2,,20800.7,21198.2,21023.1,20116.0,21407.6,24571.1,25873.9,26146.7,27550.7,28529.5,29189.2,28364.6,27287.5,25339.3,26150.8,24424.2,24708.3,22515.0,21103.2,20016.0,20035.8,566318.9
28/08/2019,15747.5,17009.9,17114.3,,17411.9,18086.2,18485.4,18236.3,20665.2,24175.7,26075.7,27641.3,28989.3,30789.6,31088.7,30192.8,28108.5,26083.7,25327.1,23891.5,23043.3,20077.8,19168.7,17133.8,15961.9,540506.1
27/08/2019,20047.6,21525.8,21560.9,,20827.2,21040.0,20780.2,20621.1,22188.0,26294.5,29654.7,32252.8,34742.6,37035.5,36905.4,35532.5,33388.3,29898.7,25962.0,24814.7,24555.0,21723.9,20212.4,18699.6,18455.5,618718.9
26/08/2019,16819.1,18909.8,19996.1,,19669.0,19197.4,19133.4,20458.9,22342.4,27069.6,29015.9,30691.0,33150.3,35399.5,35439.0,33915.3,31439.7,29013.3,28169.8,26320.3,25150.2,22257.0,21311.2,19228.8,18687.2,602784.2
25/08/2019,20418.4,20831.7,20668.1,,20258.5,19104.2,19236.5,20013.6,19584.8,20720.7,24539.0,28364.1,30868.9,32742.4,32758.3,31716.2,28988.8,26154.6,22032.8,19527.0,18617.5,17786.2,17460.3,17072.2,17578.2,547043.0
24/08/2019,17906.8,17722.9,17402.0,,19007.3,18748.4,18438.1,16844.1,17546.2,20119.2,24057.7,28407.2,31366.4,32971.2,33180.8,31903.0,29906.9,26928.0,22423.2,19281.0,18426.2,17321.7,17474.0,20152.1,20505.6,538040.0
23/08/2019,18821.3,21007.7,21058.9,,20636.6,20350.2,20298.1,20180.6,21854.5,24874.4,26989.6,30937.5,33633.9,35693.6,36283.5,34864.5,32666.9,29826.8,26308.6,25183.3,24521.7,22294.5,20864.5,19319.6,18625.5,607096.3
22/08/2019,18618.5,20102.5,19839.0,,20038.0,21031.9,19303.2,18249.9,20348.8,23309.0,27352.5,31566.5,34214.2,36055.3,36314.7,35915.4,33504.8,30398.1,25369.7,23910.8,22424.6,20658.6,19660.9,17959.9,17245.8,593392.6
21/08/2019,19899.3,23221.3,22524.3,,22021.9,21643.9,20855.8,21589.5,24178.2,27238.4,27998.7,30743.5,33410.9,34821.3,34728.9,33706.8,32170.5,30276.5,28519.9,26235.6,25829.8,23501.3,22620.6,21529.4,19636.7,628903.0
20/08/2019,20082.4,21158.2,21951.5,,21518.0,20280.4,19968.1,20301.7,23135.5,26388.5,27581.8,28165.9,28926.4,28784.2,28432.6,27790.2,27249.8,27007.3,26922.6,26175.2,25765.6,23242.1,21381.0,20306.4,19511.2,582026.6
19/08/2019,20880.8,21182.5,21930.0,,21939.1,21148.3,20066.0,19553.9,22096.0,25425.1,25401.8,26908.3,29645.9,32122.5,32806.1,32975.6,31317.3,29613.2,25466.4,24199.3,23552.5,22039.0,20920.1,19709.7,18025.3,588924.7
18/08/2019,19667.4,20434.8,20343.3,,21159.4,21678.8,21420.5,20953.3,21166.5,21438.7,22805.8,24869.1,27411.7,30641.7,31931.8,32635.5,31896.2,29154.4,24259.0,20647.1,20624.4,21278.0,21967.4,21056.1,20392.1,569833.0
17/08/2019,22425.5,22459.1,23206.2,,23696.2,25404.8,25313.0,24465.5,23444.3,22545.9,22316.3,22360.4,23015.8,24336.9,25373.5,25391.5,24747.1,23945.4,22092.2,21546.7,22581.7,22155.9,22058.9,20956.5,21270.5,557109.8
16/08/2019,19977.0,20042.1,19789.6,,20027.5,20767.8,20165.4,20284.6,20777.7,26461.6,28046.1,28098.9,30506.3,31970.3,32159.4,31963.2,30546.9,28515.3,26885.1,26970.7,25600.9,21827.5,21428.9,19598.3,18456.8,590867.9
15/08/2019,18718.1,19834.8,19744.1,,20305.1,20981.1,21458.5,21193.7,19802.8,23376.9,24461.1,25577.7,27312.3,27841.9,27273.7,27075.3,27472.1,26383.7,23791.2,22970.2,23040.5,20190.0,19480.7,18086.0,17395.1,543766.6
14/08/2019,19820.6,20884.1,21683.5,,21347.1,21365.7,20564.3,20471.7,23426.0,26529.8,27880.2,29956.6,32525.9,34969.6,35003.5,34296.1,32779.4,29523.3,28176.1,26966.9,26232.1,24899.6,24284.0,22472.6,21594.2,627652.9
13/08/2019,20572.4,20439.5,20309.2,,19991.7,20489.8,19477.6,20215.5,21939.4,26547.6,27298.7,28260.8,31048.9,33505.4,33888.4,33528.0,32040.9,30277.9,26279.2,24334.1,23902.6,21341.0,21002.4,19026.9,18406.1,594124.0
12/08/2019,19172.1,20525.5,21828.1,,22499.9,21265.3,19414.1,18749.8,21406.9,25211.1,25564.1,26133.3,27309.9,28165.0,27865.2,26862.4,25596.9,25505.5,24985.9,23990.0,23861.0,20920.1,19646.0,17989.2,16606.9,551074.2
11/08/2019,26711.5,26693.0,26490.3,,26594.8,26208.4,26148.7,27043.5,27506.6,28360.3,30185.3,33402.8,35547.7,36647.9,37031.9,35866.4,33432.9,29601.8,26153.3,23549.3,24320.6,24923.9,24919.2,24742.5,22359.5,684442.1
10/08/2019,21709.7,22931.6,22961.7,,23913.6,24031.4,23956.8,24402.5,24367.2,24302.9,26300.9,29069.8,31209.2,32520.8,33303.8,33925.5,33259.5,31840.8,29460.9,25999.9,23544.6,23221.0,23685.4,24686.3,26156.1,640761.9
09/08/2019,17132.7,18834.1,19700.0,,19767.5,19064.5,18832.1,18988.0,21549.5,24411.4,24898.5,25305.5,27008.2,27768.7,27704.9,26539.7,25057.7,23886.4,23242.2,23380.2,23110.3,18111.0,17499.2,17385.6,17481.9,526659.8
08/08/2019,16163.8,17069.4,17634.2,,18081.4,17566.7,16580.2,16731.8,18977.8,22161.4,24939.9,27598.8,29065.0,30597.6,30868.1,30439.3,28952.3,26973.5,24569.1,20276.2,20380.5,18316.5,18229.9,17495.5,16971.4,526640.3
07/08/2019,19187.2,19700.7,19370.5,,19582.0,20210.7,19749.5,19814.6,22585.3,26106.5,26782.9,26149.2,27123.1,27159.1,26504.7,26621.5,26198.7,25720.2,25429.3,25693.4,25285.7,21905.3,20856.9,18990.7,19140.5,555868.2
06/08/2019,16399.2,16969.2,17390.5,,17999.6,17581.8,16901.5,16842.9,20810.8,24994.8,25028.3,28053.0,29610.6,30678.6,30325.7,29497.2,28095.8,25761.3,24762.9,24919.5,23839.1,21527.3,20420.6,19187.3,17072.5,544670.0
05/08/2019,16362.2,17097.7,17725.8,,18097.8,17541.0,16665.0,18190.2,20973.5,25518.0,26783.9,27729.7,29343.8,29813.5,28700.0,27401.1,26796.0,26092.1,25692.1,25542.2,24986.0,21011.4,20227.8,18925.3,16996.3,544212.4
04/08/2019,17587.8,17617.5,17503.7,,17867.2,18149.5,18046.0,18771.4,18467.9,19820.7,23514.3,26737.0,28861.4,30827.5,30445.3,29925.2,28327.9,26188.5,22609.4,19024.6,19239.3,19632.9,19144.0,18537.7,17187.7,524034.4
03/08/2019,17488.6,17207.8,18120.0,,17865.4,17984.6,17626.0,17692.7,18574.0,19668.2,21185.7,22109.7,23761.9,25501.5,26429.5,26325.3,25533.3,23312.1,20815.5,18642.1,19566.1,19080.9,18492.1,17865.3,16995.9,487844.2
02/08/2019,14885.5,16024.1,16452.5,,16942.2,17323.1,16622.7,18682.0,20346.4,25003.0,26362.7,27675.1,28448.3,28680.9,28430.4,28163.4,26695.4,25638.3,24839.1,23119.6,22432.5,17461.3,17302.1,15964.9,14561.1,518056.6
01/08/2019,16740.1,17080.3,17590.9,,18003.3,17585.5,17150.8,17835.8,20724.8,25643.8,26822.1,28963.1,31059.3,32725.5,32761.2,31868.3,29852.5,27490.0,25830.1,25622.7,25923.7,20257.3,19810.6,18120.6,17396.8,562859.1
31/07/2019,18322.2,19081.2,19953.1,,20316.5,20087.4,20157.0,21761.8,25509.5,28825.5,29135.7,30115.6,31515.0,32773.2,32449.7,32167.0,30973.4,29661.7,29920.8,28689.7,28825.0,26454.5,25994.9,25002.7,22658.4,630351.5
30/07/2019,19206.0,19462.3,20587.0,,20868.1,20799.5,20396.4,21450.1,24722.3,28099.4,29849.1,30979.9,32023.3,31799.8,31383.1,29906.1,30480.0,29190.0,27862.3,26231.1,25024.8,22112.9,21783.2,21075.6,20405.3,605697.6
29/07/2019,18807.2,18964.2,20429.0,,20950.8,19554.2,19280.0,21472.1,24487.0,28809.1,29338.4,30576.6,31248.8,31569.9,31043.0,30566.3,29925.2,29122.2,28619.8,28266.3,27918.7,24754.5,24203.4,22769.5,21052.3,613728.5
28/07/2019,20752.9,20616.2,20631.9,,20221.7,20935.8,20140.6,19738.2,19434.6,20432.4,22730.4,23995.6,25252.9,26442.6,27153.5,26879.5,25991.8,24020.1,21532.7,19825.2,19546.2,18359.1,18009.5,17578.4,16871.1,517092.9
27/07/2019,20129.6,19679.3,19361.7,,18305.3,17814.7,17944.2,18605.6,18547.3,19196.5,21944.1,24816.7,26075.3,26950.1,27591.7,27076.5,25506.7,23713.5,21647.8,18372.3,17508.1,17519.0,17306.5,17558.9,18950.9,502122.3
26/07/2019,20700.6,19975.2,19794.2,,19392.9,19217.0,19046.4,18584.2,20939.3,24586.4,28322.0,30866.3,33166.5,35108.6,35760.6,35221.9,33895.0,30755.3,27431.7,25797.1,23525.6,20241.8,20253.8,20028.8,19749.9,602361.1
25/07/2019,16661.8,18374.3,18406.8,,18180.5,19099.1,19328.2,19403.0,22058.2,24468.1,27550.9,31107.0,33860.8,35474.4,35948.9,34837.1,33613.6,31210.7,27139.4,23130.6,22502.5,20091.3,18270.8,18763.9,19972.6,589454.5
24/07/2019,17270.9,19005.9,19276.5,,19885.0,19270.8,18882.7,19823.7,22763.9,25942.5,30499.7,34625.3,36955.3,38889.9,39093.1,38013.3,36813.3,33849.3,29200.7,25837.3,24912.9,21411.2,19702.0,18868.1,18717.1,629510.4
23/07/2019,18481.5,19055.1,19543.3,,19808.5,19980.8,20386.9,19733.1,23284.5,26482.5,29568.8,33963.9,36380.3,37792.8,37951.9,36987.7,35278.6,32449.7,29223.9,25289.8,25928.4,23496.9,21417.9,19604.1,17702.3,629793.2
22/07/2019,18428.8,18799.8,19876.3,,20277.4,19543.8,18722.3,20457.6,24519.1,28410.6,28653.8,30823.2,32521.9,33275.3,33592.8,32337.7,30896.6,29248.1,26801.5,26112.4,25271.4,23309.9,22710.6,20549.6,19062.5,604203.0
21/07/2019,20864.5,21863.1,21530.6,,22238.1,22324.3,22896.4,22982.8,22887.5,25108.8,28590.7,31982.6,35511.1,38289.3,38662.4,38017.3,35816.8,32966.5,27713.6,20830.9,17556.2,17189.8,17946.3,17413.0,17165.8,618348.4
20/07/2019,20517.7,20298.5,19750.9,,19705.5,20127.6,20296.6,20111.6,21534.2,22471.4,26473.1,29968.8,31680.6,32953.8,32701.3,31582.3,29513.9,26900.8,23712.4,20236.0,19732.0,19628.2,19051.7,20009.5,21245.6,570204.0
19/07/2019,17944.7,18588.5,19356.6,,19355.3,19083.0,18983.3,20192.8,23277.1,25425.0,26446.0,27574.2,30414.2,32579.8,32902.2,32975.1,31728.1,29410.2,27750.1,27219.8,26268.9,22386.4,21288.6,20263.0,18473.8,589886.7
18/07/2019,20024.1,20511.9,21001.3,,22070.5,21715.7,20167.4,20413.9,24163.4,27884.5,29018.8,31174.8,32608.4,33582.0,33189.8,31897.1,29882.8,28060.3,27525.7,26687.1,26542.6,23227.4,22095.6,21039.7,18605.7,613090.5
17/07/2019,19925.4,19901.3,19520.7,,20247.5,20470.1,19673.9,21626.9,24834.6,27808.4,29253.3,30177.7,31491.1,32556.7,32579.5,32041.8,30987.8,29024.8,28223.0,27211.7,26632.8,24979.3,23639.3,22271.8,19945.6,615025.0
16/07/2019,21365.5,21248.0,21366.8,,20475.7,20149.7,19460.8,20347.4,22291.5,25013.4,26998.8,29412.2,31067.0,33074.4,34024.2,33871.0,33255.1,31192.3,28212.9,25567.7,24865.5,22175.6,21594.3,20375.1,19198.6,606603.5
15/07/2019,18308.8,20116.7,20475.2,,20140.5,19816.2,19336.7,20228.4,23778.3,27790.5,28478.5,29353.7,29991.1,31809.2,32643.1,33390.7,32464.3,31043.6,28326.8,26094.8,23988.8,20714.3,19779.6,21101.6,22624.7,601796.1
14/07/2019,18252.9,19901.7,20558.9,,20769.2,19411.5,19052.6,19190.8,20446.6,22075.6,23802.3,24796.8,25797.1,28090.0,29197.8,28800.5,27739.3,26260.5,23166.6,20167.9,18522.4,18445.8,18149.6,17542.9,17220.0,527359.3
13/07/2019,17717.3,18458.1,17733.4,,17861.8,18868.1,18304.5,18054.2,18478.0,20401.9,22607.5,24073.4,25341.8,25520.4,26942.4,27664.1,26792.0,25462.2,23133.3,20824.1,19363.3,18349.2,18580.7,17978.4,17228.4,505738.5
12/07/2019,17209.3,18522.4,20074.2,,20294.8,19477.5,19277.6,20217.4,22391.2,25219.5,26605.7,27985.6,28518.7,29453.4,29450.7,28596.1,27482.5,27241.9,25863.9,25157.2,24932.6,19779.2,18805.0,17336.6,17414.6,557307.6
11/07/2019,19288.9,20265.3,20445.6,,20784.7,20670.3,21095.0,21929.1,23774.3,26199.5,26661.1,27780.1,27993.2,27857.8,27645.6,26817.8,26352.4,26151.2,26599.2,25396.6,25260.5,23384.9,22504.6,21824.9,20711.6,577394.2
10/07/2019,18007.6,19722.0,19852.7,,20439.6,20078.9,19683.3,21454.2,24300.1,28302.7,31893.4,33549.4,34786.5,36019.7,36487.5,35777.4,34505.8,32210.4,28758.9,26679.3,26030.0,23021.2,22680.0,21527.6,19317.1,635085.3
09/07/2019,18017.7,18348.9,18610.6,,18844.0,18387.0,18626.2,19455.8,23299.9,24872.5,25969.1,28885.2,31055.4,32132.2,32964.9,32578.8,31259.4,29703.2,26630.8,24896.6,23926.0,22900.1,21403.7,20390.3,18365.8,581524.1
08/07/2019,18974.9,19833.3,20189.6,,21536.8,20443.9,19572.6,20214.5,22218.8,24585.1,26820.4,29220.7,30056.4,31482.5,31929.6,31940.9,31277.2,29389.4,26728.9,23860.6,22819.1,22052.5,21173.1,19940.9,19686.1,585947.8
07/07/2019,24224.6,24080.9,25988.0,,25294.1,25245.5,25216.6,25354.6,25397.6,26486.3,29023.3,30966.0,32458.6,34492.8,34967.9,34735.2,33846.8,31970.9,29670.7,25599.0,23502.9,22561.4,21349.0,22269.0,21057.6,655759.3
06/07/2019,21070.5,21196.3,21784.4,,20909.9,20248.4,20357.6,20919.8,21543.8,22955.9,25999.2,27738.2,30546.3,32748.8,33272.5,33422.3,30992.4,28221.8,26143.3,22929.7,23120.3,22231.3,21864.0,21802.7,21710.6,593730.0
05/07/2019,16471.0,18359.7,18566.3,,18795.8,18457.6,18072.8,18124.4,21690.5,23252.2,25107.2,27216.0,28696.5,29918.1,30856.1,30580.1,29585.4,27268.3,24800.5,24036.2,23134.7,21475.0,20946.1,19998.1,18646.8,554055.4
04/07/2019,19996.0,20521.3,20676.1,,21425.7,20430.1,20315.0,22177.3,25183.0,27974.8,29891.8,32851.9,33783.1,34141.1,34291.9,33651.5,32259.8,30401.6,28786.3,26635.4,25747.8,21924.0,21528.2,20867.4,19906.2,625367.3
03/07/2019,19040.6,19815.3,20706.2,,21062.3,20662.5,19673.1,20895.6,24350.1,26731.2,28788.4,30970.0,32715.8,33880.6,33162.3,33039.0,32317.6,29696.5,28237.9,26129.7,25260.5,21263.6,20113.5,20215.0,19061.2,607788.5
02/07/2019,18974.5,19696.6,20269.5,,20566.8,20958.5,19985.7,19384.6,21543.5,25685.3,27440.7,30149.3,32563.4,33987.1,34400.8,34541.5,33554.8,31489.9,28512.2,24042.6,23023.8,20365.0,20565.3,20378.1,18951.8,601031.3
01/07/2019,19075.4,21554.4,21974.0,,22007.6,21853.6,20049.6,22366.3,25256.7,27964.8,28851.6,29019.8,32084.6,34108.9,35857.0,36410.6,35866.1,34340.3,31198.2,28079.1,24395.6,22742.2,22588.9,21164.6,21453.3,640263.2
30/06/2019,22808.2,24344.1,24758.1,,25685.4,26499.4,27341.0,27415.4,29084.0,32768.0,36929.6,40830.5,44336.1,47087.3,46327.2,45177.9,44410.5,42073.3,37028.1,32228.6,30244.9,28545.5,27422.2,27750.2,25249.4,796344.9
29/06/2019,25066.2,24621.5,24573.3,,24435.3,25583.6,24753.0,23934.6,24782.3,27320.1,30218.7,32735.1,35295.5,36778.8,37475.8,36547.2,35123.4,32725.6,29183.2,27047.8,25900.4,24753.2,23347.4,23136.0,22426.3,677764.3
28/06/2019,24624.2,25496.7,25280.9,,25059.8,24827.5,25333.0,26597.3,30103.1,32748.3,33906.4,35268.4,37061.4,38684.6,38691.2,38566.4,37019.0,34246.4,31843.5,32561.8,30862.9,27001.8,24920.1,23910.2,22813.7,727428.6
27/06/2019,25040.8,26298.2,27474.7,,27475.3,26365.5,25503.7,26252.1,28462.8,31335.2,34596.3,36355.1,38852.3,40029.9,39928.5,39284.8,37926.5,36344.9,34153.7,30912.7,30263.8,27132.4,26193.3,25463.3,24382.8,746028.6
26/06/2019,27338.8,28235.9,28212.4,,27127.1,27373.9,27746.4,26123.2,28975.4,34033.3,36541.5,38583.1,39081.8,39880.4,40446.6,40242.7,38779.2,37024.9,35282.0,32907.2,32718.2,27220.6,24520.9,23988.3,24357.4,766741.2
25/06/2019,24775.5,26953.5,26605.9,,27123.4,26524.6,25103.1,25653.2,28264.2,32606.6,35689.8,38392.6,41106.0,41941.8,42264.1,41113.8,39645.8,37304.8,36279.0,33395.3,32160.1,29338.6,27738.8,25182.0,23930.9,769093.4
24/06/2019,25901.8,26392.0,26349.9,,26266.8,26229.2,24453.4,23882.6,29282.1,32940.5,35333.5,39337.0,41951.1,43717.8,43495.1,42095.9,40847.1,37746.2,33173.8,30726.3,29159.1,25645.3,24850.7,26095.9,27595.7,763468.8
23/06/2019,23179.7,23434.5,23503.1,,24150.8,24737.5,24315.1,23962.1,24310.1,25980.9,29585.5,32793.6,35203.3,37413.5,37883.8,37212.3,35990.1,33416.5,30066.8,24562.1,22475.1,22014.7,22225.3,23083.1,24123.1,665622.6
22/06/2019,22766.6,23515.0,23289.3,,22376.4,22148.6,22452.9,22788.1,24038.0,26765.4,29431.5,30883.2,31303.0,31697.2,31701.8,30906.9,29962.9,28590.5,26766.3,24271.4,23304.1,22298.5,22158.9,23402.2,24110.1,620928.8
21/06/2019,24567.0,25932.6,26768.3,,27400.9,26864.3,26324.1,24915.0,26736.7,31014.8,32624.2,33706.8,34350.8,35759.5,36569.4,36372.3,35656.1,34371.7,31340.6,30048.0,28867.1,24493.6,23994.0,23502.8,23017.1,705197.7
20/06/2019,22346.6,23048.7,22919.3,,23308.7,22871.8,23630.4,21432.3,22937.7,28641.3,29978.6,30510.6,32403.1,33072.3,32715.4,32395.5,32894.1,30506.9,28048.8,27097.8,26571.7,22299.8,21873.9,22939.4,21863.5,636308.2
19/06/2019,24263.3,24894.7,25383.9,,25284.4,24473.0,24812.2,25106.0,27553.5,31269.6,34627.2,36847.4,38584.4,39176.9,39247.3,38102.3,36238.2,34184.2,31498.2,29600.3,29463.9,26185.7,25199.7,22969.0,23387.2,718352.5
18/06/2019,25468.8,26506.0,26645.1,,26114.6,26006.7,26482.2,24892.3,28586.2,32353.3,34645.7,37889.6,39177.0,39226.3,38335.9,37233.8,35918.5,34105.1,32714.7,31794.6,31108.4,28486.6,26544.5,25014.0,23893.4,739143.3
17/06/2019,22636.5,23180.6,23016.4,,23286.8,23420.4,22487.2,23230.2,27898.6,31180.6,32870.0,34740.3,36403.5,37278.4,36882.5,35431.7,34219.3,33032.8,31753.9,30478.0,29168.1,26534.7,24516.3,22829.6,20765.5,687241.9
16/06/2019,21232.3,21624.1,22384.7,,22574.9,23975.4,24590.2,23948.3,22833.5,23990.2,26661.0,28265.9,29030.1,29660.3,30179.6,30201.0,29454.8,28269.8,25950.2,24866.2,23640.8,24010.7,23314.2,23368.9,22697.0,606724.1
15/06/2019,20733.7,20410.3,20528.7,,21610.0,21674.8,22472.3,22320.5,22938.1,24594.1,25636.9,28235.2,30028.9,31745.6,32601.0,32340.6,30487.7,29057.1,26403.5,23987.5,22185.7,21571.8,20357.2,20016.4,21118.7,593056.3
