# 31/12/2013 04:19:26 PM : Block Values - EPEX Spot Intraday Trading - France
Delivery day,Hour from,Hour to,Volume Buy (MW),Volume Sell (MW),Low Price (EUR/MWh),High Price (EUR/MWh),Last Price (EUR/MWh),Time Stamp of Last Price,Index Price,Weighted Average Price
09/09/2013,6,7,100.0,100.0,33.00000,33.00000,33.00000,08/09/2013 21:00:00,,33.00000
09/09/2013,10,13,0.0,150.0,57.00000,57.00000,57.00000,09/09/2013 05:36:00,,57.00000
09/09/2013,2,7,100.0,100.0,25.00000,25.00000,25.00000,08/09/2013 18:30:00,,25.00000
08/09/2013,11,14,100.0,100.0,15.00000,15.00000,15.00000,08/09/2013 07:23:00,,15.00000
08/09/2013,18,24,50.0,100.0,30.00000,34.00000,30.00000,08/09/2013 12:30:00,,32.00000
07/09/2013,7,11,2.0,0.0,40.00000,40.00000,40.00000,07/09/2013 01:15:00,,40.00000
07/09/2013,2,7,0.0,25.0,35.00000,35.00000,35.00000,06/09/2013 23:25:00,,35.00000
07/09/2013,8,12,300.0,0.0,43.84000,43.84000,43.84000,07/09/2013 00:41:00,,43.84000
07/09/2013,9,12,227.0,0.0,44.00000,44.00000,44.00000,07/09/2013 04:15:00,,44.00000
06/09/2013,3,6,32.0,0.0,28.25000,28.25000,28.25000,05/09/2013 21:51:00,,28.25000
04/09/2013,12,21,25.0,0.0,61.00000,61.00000,61.00000,04/09/2013 09:49:00,,61.00000
03/09/2013,20,22,5.0,0.0,74.00000,74.00000,74.00000,03/09/2013 17:04:00,,74.00000
31/08/2013,9,20,60.0,0.0,32.00000,32.00000,32.00000,31/08/2013 04:14:00,,32.00000
31/08/2013,19,24,20.0,0.0,37.00000,37.00000,37.00000,31/08/2013 12:55:00,,37.00000
30/08/2013,21,24,0.0,100.0,48.50000,48.50000,48.50000,30/08/2013 18:17:00,,48.50000
29/08/2013,1,4,50.0,0.0,34.50000,34.50000,34.50000,28/08/2013 22:11:00,,34.50000
27/08/2013,10,13,100.0,100.0,65.00000,65.00000,65.00000,27/08/2013 02:34:00,,65.00000
27/08/2013,9,20,200.0,25.0,57.50000,59.50000,59.50000,27/08/2013 03:08:00,,58.56250
27/08/2013,21,23,255.0,0.0,59.00000,59.00000,59.00000,27/08/2013 16:24:00,,59.00000
27/08/2013,11,13,150.0,150.0,66.00000,66.00000,66.00000,27/08/2013 05:03:00,,66.00000
27/08/2013,12,20,100.0,0.0,64.90000,64.90000,64.90000,27/08/2013 09:36:00,,64.90000
26/08/2013,1,24,150.0,150.0,41.00000,45.00000,41.00000,25/08/2013 20:44:00,,42.33333
26/08/2013,9,12,0.0,75.0,53.00000,53.00000,53.00000,26/08/2013 01:56:00,,53.00000
25/08/2013,5,10,0.0,150.0,20.00000,20.00000,20.00000,25/08/2013 02:24:00,,20.00000
25/08/2013,1,9,0.0,75.0,22.00000,22.00000,22.00000,24/08/2013 22:31:00,,22.00000
24/08/2013,10,13,100.0,0.0,30.50000,30.50000,30.50000,24/08/2013 07:00:00,,30.50000
23/08/2013,20,22,50.0,0.0,46.00000,46.00000,46.00000,23/08/2013 17:23:00,,46.00000
23/08/2013,19,22,34.0,34.0,49.00000,49.00000,49.00000,23/08/2013 10:34:00,,49.00000
21/08/2013,1,6,20.0,0.0,31.00000,31.00000,31.00000,20/08/2013 21:38:00,,31.00000
19/08/2013,1,24,5.0,5.0,43.50000,43.50000,43.50000,18/08/2013 18:46:00,,43.50000
18/08/2013,20,23,50.0,0.0,38.00000,38.00000,38.00000,18/08/2013 15:25:00,,38.00000
15/08/2013,9,24,100.0,100.0,31.00000,31.00000,31.00000,15/08/2013 00:44:00,,31.00000
15/08/2013,1,2,200.0,200.0,30.00000,30.00000,30.00000,14/08/2013 21:43:00,,30.00000
15/08/2013,2,5,120.0,0.0,31.00000,34.50000,34.50000,14/08/2013 23:46:00,,32.50000
14/08/2013,4,6,100.0,100.0,7.00000,7.00000,7.00000,13/08/2013 21:21:00,,7.00000
14/08/2013,9,20,25.0,0.0,30.00000,30.00000,30.00000,14/08/2013 00:22:00,,30.00000
13/08/2013,14,18,0.0,45.0,25.00000,25.00000,25.00000,13/08/2013 11:26:00,,25.00000
12/08/2013,17,21,100.0,100.0,33.00000,33.00000,33.00000,12/08/2013 11:27:00,,33.00000
12/08/2013,14,21,100.0,100.0,36.00000,36.00000,36.00000,12/08/2013 07:48:00,,36.00000
12/08/2013,18,24,22.0,22.0,32.00000,32.00000,32.00000,12/08/2013 15:24:00,,32.00000
12/08/2013,18,22,70.0,70.0,33.00000,33.00000,33.00000,12/08/2013 10:02:00,,33.00000
11/08/2013,12,13,100.0,0.0,2.00000,2.00000,2.00000,11/08/2013 09:54:00,,2.00000
10/08/2013,10,24,3.0,0.0,25.00000,25.00000,25.00000,10/08/2013 07:28:00,,25.00000
10/08/2013,1,24,50.0,50.0,22.00000,22.00000,22.00000,09/08/2013 22:00:00,,22.00000
10/08/2013,21,22,35.0,35.0,13.00000,13.00000,13.00000,10/08/2013 18:45:00,,13.00000
10/08/2013,7,24,10.0,10.0,25.00000,25.00000,25.00000,09/08/2013 17:31:00,,25.00000
10/08/2013,13,17,100.0,0.0,12.00000,12.00000,12.00000,10/08/2013 10:41:00,,12.00000
10/08/2013,10,11,75.0,75.0,26.00000,26.00000,26.00000,09/08/2013 22:05:00,,26.00000
08/08/2013,9,20,150.0,150.0,45.00000,45.00000,45.00000,07/08/2013 15:06:00,,45.00000
08/08/2013,17,24,30.0,30.0,36.00000,36.00000,36.00000,08/08/2013 14:22:00,,36.00000
08/08/2013,1,24,100.0,100.0,38.50000,38.50000,38.50000,07/08/2013 15:06:00,,38.50000
07/08/2013,19,24,50.0,50.0,37.00000,37.00000,37.00000,07/08/2013 16:23:00,,37.00000
05/08/2013,11,15,0.0,150.0,54.00000,54.00000,54.00000,05/08/2013 02:06:00,,54.00000
05/08/2013,13,17,0.0,200.0,53.00000,53.00000,53.00000,05/08/2013 02:39:00,,53.00000
05/08/2013,1,3,50.0,0.0,30.00000,30.00000,30.00000,04/08/2013 21:53:00,,30.00000
04/08/2013,20,23,0.0,50.0,41.00000,41.00000,41.00000,04/08/2013 09:55:00,,41.00000
03/08/2013,18,24,234.0,0.0,38.00000,42.50000,42.00000,03/08/2013 14:50:00,,40.52564
03/08/2013,4,7,35.0,35.0,24.00000,24.00000,24.00000,02/08/2013 21:43:00,,24.00000
03/08/2013,1,24,54.0,54.0,30.00000,31.50000,30.00000,02/08/2013 18:35:00,,31.38889
03/08/2013,2,9,6.0,6.0,25.00000,25.00000,25.00000,02/08/2013 21:55:00,,25.00000
03/08/2013,19,24,390.0,0.0,47.50000,48.50000,48.50000,03/08/2013 15:16:00,,48.16667
02/08/2013,3,6,50.0,50.0,20.00000,20.00000,20.00000,02/08/2013 00:03:00,,20.00000
02/08/2013,13,24,4.0,4.0,42.00000,42.00000,42.00000,02/08/2013 10:17:00,,42.00000
01/08/2013,2,3,0.0,120.0,28.00000,28.00000,28.00000,31/07/2013 22:10:00,,28.00000
31/07/2013,14,17,60.0,0.0,35.50000,37.50000,37.50000,31/07/2013 08:12:00,,36.50000
31/07/2013,2,4,0.0,50.0,19.00000,19.00000,19.00000,30/07/2013 22:34:00,,19.00000
31/07/2013,13,17,60.0,0.0,36.50000,36.50000,36.50000,31/07/2013 10:38:00,,36.50000
31/07/2013,3,6,0.0,60.0,26.00000,26.00000,26.00000,31/07/2013 00:24:00,,26.00000
29/07/2013,9,20,0.0,75.0,56.00000,56.00000,56.00000,28/07/2013 23:34:00,,56.00000
29/07/2013,10,18,200.0,0.0,59.00000,61.00000,59.00000,29/07/2013 03:24:00,,60.00000
28/07/2013,1,4,0.0,60.0,26.00000,27.00000,27.00000,27/07/2013 21:59:00,,26.50000
28/07/2013,1,6,0.0,30.0,22.50000,22.50000,22.50000,27/07/2013 21:14:00,,22.50000
28/07/2013,1,24,0.0,100.0,25.00000,26.00000,26.00000,27/07/2013 21:52:00,,25.50000
28/07/2013,1,7,200.0,300.0,20.00000,23.00000,23.00000,27/07/2013 21:06:00,,21.00000
28/07/2013,2,6,0.0,50.0,21.00000,21.00000,21.00000,27/07/2013 21:06:00,,21.00000
27/07/2013,8,11,0.0,50.0,42.00000,42.00000,42.00000,27/07/2013 05:12:00,,42.00000
27/07/2013,7,11,0.0,200.0,38.50000,38.50000,38.50000,27/07/2013 01:15:00,,38.50000
27/07/2013,14,15,115.0,115.0,38.00000,38.00000,38.00000,27/07/2013 09:22:00,,38.00000
26/07/2013,17,24,0.0,100.0,51.00000,52.50000,52.50000,26/07/2013 14:19:00,,51.75000
26/07/2013,1,24,4.0,4.0,42.00000,42.00000,42.00000,25/07/2013 16:56:00,,42.00000
26/07/2013,12,13,0.0,2.0,,,,,,
26/07/2013,16,24,0.0,160.0,50.25000,51.00000,50.25000,26/07/2013 12:37:00,,50.85938
25/07/2013,20,24,0.0,31.0,,,,,,
25/07/2013,19,24,31.0,0.0,,,,,,
25/07/2013,9,20,50.0,0.0,64.00000,64.00000,64.00000,24/07/2013 22:00:00,,64.00000
25/07/2013,19,22,0.0,80.0,53.00000,53.00000,53.00000,25/07/2013 16:41:00,,53.00000
24/07/2013,14,20,450.0,100.0,60.00000,68.50000,60.00000,24/07/2013 10:41:00,,65.54545
24/07/2013,15,21,110.0,0.0,62.00000,62.00000,62.00000,24/07/2013 10:43:00,,62.00000
24/07/2013,15,17,90.0,0.0,,,,,,
23/07/2013,3,5,60.0,30.0,38.25000,39.00000,39.00000,22/07/2013 21:44:00,,38.65000
22/07/2013,18,21,0.0,10.0,53.75000,53.75000,53.75000,22/07/2013 10:35:00,,53.75000
22/07/2013,17,24,0.0,50.0,55.00000,55.00000,55.00000,22/07/2013 10:57:00,,55.00000
22/07/2013,14,15,71.0,0.0,,,,,,
21/07/2013,21,24,30.0,0.0,42.00000,42.00000,42.00000,21/07/2013 18:35:00,,42.00000
20/07/2013,20,23,0.0,30.0,36.00000,36.00000,36.00000,20/07/2013 15:30:00,,36.00000
20/07/2013,19,24,0.0,18.0,36.00000,36.00000,36.00000,20/07/2013 10:54:00,,36.00000
20/07/2013,15,17,30.0,0.0,26.00000,26.00000,26.00000,20/07/2013 11:02:00,,26.00000
20/07/2013,14,17,0.0,18.0,26.50000,26.50000,26.50000,20/07/2013 10:09:00,,26.50000
19/07/2013,4,6,100.0,100.0,21.00000,21.00000,21.00000,18/07/2013 21:26:00,,21.00000
19/07/2013,4,8,50.0,50.0,27.50000,27.50000,27.50000,18/07/2013 22:09:00,,27.50000
18/07/2013,11,16,0.0,2.0,43.75000,43.75000,43.75000,18/07/2013 08:52:00,,43.75000
18/07/2013,9,20,0.0,50.0,46.00000,46.00000,46.00000,17/07/2013 21:16:00,,46.00000
18/07/2013,17,24,0.0,30.0,46.00000,46.00000,46.00000,18/07/2013 09:13:00,,46.00000
17/07/2013,1,2,0.0,150.0,39.00000,39.00000,39.00000,16/07/2013 21:42:00,,39.00000
17/07/2013,19,21,0.0,45.0,55.00000,58.00000,58.00000,17/07/2013 15:46:00,,56.66667
17/07/2013,9,20,25.0,25.0,58.00000,58.00000,58.00000,16/07/2013 17:58:00,,58.00000
16/07/2013,1,6,280.0,280.0,32.00000,32.00000,32.00000,15/07/2013 22:04:00,,32.00000
16/07/2013,20,22,15.0,0.0,75.00000,75.00000,75.00000,16/07/2013 16:53:00,,75.00000
16/07/2013,1,4,15.0,0.0,33.00000,33.00000,33.00000,15/07/2013 22:07:00,,33.00000
15/07/2013,20,23,0.0,12.0,47.00000,47.00000,47.00000,15/07/2013 14:26:00,,47.00000
15/07/2013,3,6,100.0,100.0,14.00000,14.00000,14.00000,14/07/2013 22:22:00,,14.00000
15/07/2013,1,8,200.0,200.0,20.00000,20.00000,20.00000,14/07/2013 22:09:00,,20.00000
15/07/2013,4,6,100.0,100.0,13.00000,13.00000,13.00000,14/07/2013 22:27:00,,13.00000
14/07/2013,21,23,19.0,0.0,,,,,,
14/07/2013,19,22,100.0,100.0,24.00000,24.00000,24.00000,13/07/2013 20:39:00,,24.00000
13/07/2013,18,24,10.0,0.0,31.75000,31.75000,31.75000,13/07/2013 11:56:00,,31.75000
13/07/2013,13,16,45.0,0.0,30.00000,30.00000,30.00000,13/07/2013 10:44:00,,30.00000
12/07/2013,13,24,50.0,0.0,34.00000,34.00000,34.00000,12/07/2013 07:43:00,,34.00000
11/07/2013,19,20,200.0,0.0,49.00000,49.00000,49.00000,11/07/2013 13:14:00,,49.00000
11/07/2013,18,24,0.0,100.0,41.00000,41.00000,41.00000,11/07/2013 10:26:00,,41.00000
11/07/2013,19,22,12.0,0.0,45.00000,45.00000,45.00000,11/07/2013 08:52:00,,45.00000
11/07/2013,3,7,50.0,50.0,16.00000,16.00000,16.00000,10/07/2013 23:08:00,,16.00000
11/07/2013,12,16,100.0,50.0,37.00000,38.00000,37.00000,11/07/2013 09:58:00,,37.66667
10/07/2013,5,6,80.0,80.0,20.00000,20.00000,20.00000,10/07/2013 01:34:00,,20.00000
10/07/2013,8,12,150.0,0.0,38.00000,38.00000,38.00000,10/07/2013 05:26:00,,38.00000
10/07/2013,3,7,50.0,50.0,22.00000,22.00000,22.00000,09/07/2013 18:47:00,,22.00000
10/07/2013,19,24,0.0,25.0,35.00000,35.00000,35.00000,10/07/2013 16:41:00,,35.00000
10/07/2013,1,7,60.0,60.0,24.00000,24.00000,24.00000,09/07/2013 22:29:00,,24.00000
09/07/2013,1,24,13.0,13.0,29.00000,29.00000,29.00000,08/07/2013 16:59:00,,29.00000
09/07/2013,4,7,100.0,100.0,7.00000,7.00000,7.00000,08/07/2013 21:53:00,,7.00000
09/07/2013,13,16,50.0,50.0,38.00000,41.50000,41.50000,09/07/2013 09:49:00,,39.75000
09/07/2013,19,23,0.0,12.0,42.55000,42.55000,42.55000,09/07/2013 08:17:00,,42.55000
09/07/2013,9,20,75.0,0.0,46.25000,46.50000,46.50000,09/07/2013 03:36:00,,46.33333
09/07/2013,21,24,8.0,0.0,40.00000,40.00000,40.00000,09/07/2013 11:16:00,,40.00000
09/07/2013,3,6,125.0,125.0,6.50000,6.50000,6.50000,08/07/2013 22:35:00,,6.50000
09/07/2013,8,14,50.0,0.0,55.00000,55.00000,55.00000,09/07/2013 04:56:00,,55.00000
09/07/2013,16,23,100.0,0.0,44.00000,44.00000,44.00000,09/07/2013 09:49:00,,44.00000
08/07/2013,2,6,50.0,50.0,14.50000,14.50000,14.50000,07/07/2013 21:50:00,,14.50000
08/07/2013,3,5,50.0,50.0,7.00000,7.00000,7.00000,07/07/2013 21:41:00,,7.00000
08/07/2013,4,6,50.0,50.0,12.00000,12.00000,12.00000,08/07/2013 00:46:00,,12.00000
07/07/2013,8,10,50.0,50.0,11.50000,11.50000,11.50000,07/07/2013 01:24:00,,11.50000
07/07/2013,1,8,50.0,50.0,12.00000,12.00000,12.00000,06/07/2013 21:07:00,,12.00000
07/07/2013,3,8,100.0,100.0,11.00000,11.00000,11.00000,06/07/2013 22:36:00,,11.00000
07/07/2013,7,22,50.0,50.0,12.00000,12.00000,12.00000,06/07/2013 19:55:00,,12.00000
06/07/2013,13,16,50.0,0.0,20.00000,20.00000,20.00000,06/07/2013 08:45:00,,20.00000
05/07/2013,13,16,25.0,0.0,32.00000,32.00000,32.00000,05/07/2013 10:18:00,,32.00000
05/07/2013,8,13,0.0,150.0,42.50000,42.50000,42.50000,05/07/2013 05:46:00,,42.50000
05/07/2013,9,13,0.0,80.0,42.00000,42.00000,42.00000,05/07/2013 05:34:00,,42.00000
04/07/2013,23,24,400.0,0.0,38.00000,38.00000,38.00000,04/07/2013 19:41:00,,38.00000
04/07/2013,9,20,200.0,100.0,47.50000,48.70000,48.50000,04/07/2013 07:04:00,,48.17500
04/07/2013,17,20,800.0,0.0,46.00000,47.00000,46.00000,04/07/2013 14:33:00,,46.62500
04/07/2013,11,14,10.0,0.0,55.00000,55.00000,55.00000,04/07/2013 08:18:00,,55.00000
03/07/2013,15,16,15.0,0.0,53.00000,53.00000,53.00000,03/07/2013 12:29:00,,53.00000
03/07/2013,14,21,7.0,0.0,66.00000,66.00000,66.00000,03/07/2013 09:48:00,,66.00000
03/07/2013,16,24,9.0,9.0,53.00000,53.00000,53.00000,03/07/2013 12:24:00,,53.00000
03/07/2013,17,20,85.0,85.0,61.00000,61.00000,61.00000,03/07/2013 09:43:00,,61.00000
02/07/2013,19,23,50.0,0.0,40.00000,40.00000,40.00000,02/07/2013 15:49:00,,40.00000
02/07/2013,21,24,200.0,0.0,38.00000,38.00000,38.00000,02/07/2013 16:37:00,,38.00000
02/07/2013,17,20,75.0,0.0,38.00000,38.50000,38.50000,02/07/2013 11:35:00,,38.16667
02/07/2013,19,24,14.0,0.0,38.50000,39.50000,38.50000,02/07/2013 15:52:00,,39.00000
01/07/2013,9,20,50.0,0.0,41.00000,41.00000,41.00000,01/07/2013 05:38:00,,41.00000
01/07/2013,21,24,0.0,100.0,40.00000,40.00000,40.00000,01/07/2013 16:35:00,,40.00000
01/07/2013,4,6,200.0,200.0,18.00000,18.00000,18.00000,01/07/2013 01:36:00,,18.00000
30/06/2013,7,8,200.0,0.0,-10.00000,-10.00000,-10.00000,30/06/2013 04:41:00,,-10.00000
30/06/2013,2,6,200.0,0.0,5.00000,5.00000,5.00000,29/06/2013 23:59:00,,5.00000
29/06/2013,11,24,10.0,0.0,19.00000,19.00000,19.00000,29/06/2013 08:21:00,,19.00000
28/06/2013,1,6,50.0,50.0,22.00000,22.00000,22.00000,27/06/2013 19:18:00,,22.00000
26/06/2013,9,10,50.0,50.0,45.00000,45.00000,45.00000,25/06/2013 23:44:00,,45.00000
26/06/2013,13,14,0.0,100.0,50.00000,50.00000,50.00000,26/06/2013 10:25:00,,50.00000
25/06/2013,9,20,795.0,795.0,48.50000,48.50000,48.50000,24/06/2013 21:28:00,,48.50000
25/06/2013,1,2,210.0,25.0,35.00000,35.00000,35.00000,24/06/2013 21:53:00,,35.00000
25/06/2013,4,6,25.0,25.0,12.50000,12.50000,12.50000,24/06/2013 23:07:00,,12.50000
25/06/2013,4,5,25.0,25.0,13.00000,13.00000,13.00000,24/06/2013 23:08:00,,13.00000
24/06/2013,22,23,13.0,13.0,48.00000,48.00000,48.00000,24/06/2013 17:55:00,,48.00000
23/06/2013,12,13,50.0,100.0,9.00000,9.00000,9.00000,23/06/2013 09:38:00,,9.00000
23/06/2013,21,22,150.0,150.0,20.00000,20.00000,20.00000,23/06/2013 13:40:00,,20.00000
23/06/2013,14,15,50.0,50.0,11.00000,11.00000,11.00000,23/06/2013 11:25:00,,11.00000
22/06/2013,1,24,45.0,45.0,11.00000,14.00000,14.00000,21/06/2013 22:02:00,,13.64444
22/06/2013,9,12,100.0,100.0,25.50000,26.00000,26.00000,22/06/2013 05:25:00,,25.75000
21/06/2013,1,24,3.0,3.0,30.80000,30.80000,30.80000,20/06/2013 15:04:00,,30.80000
20/06/2013,18,24,10.0,10.0,45.00000,45.00000,45.00000,20/06/2013 14:45:00,,45.00000
20/06/2013,1,24,10.0,10.0,37.00000,37.00000,37.00000,19/06/2013 22:00:00,,37.00000
19/06/2013,1,6,100.0,100.0,25.00000,25.00000,25.00000,18/06/2013 21:31:00,,25.00000
19/06/2013,3,5,50.0,50.0,21.00000,21.00000,21.00000,18/06/2013 22:05:00,,21.00000
16/06/2013,20,24,60.0,60.0,18.00000,18.00000,18.00000,16/06/2013 13:52:00,,18.00000
14/06/2013,1,9,20.0,20.0,18.00000,21.00000,21.00000,13/06/2013 21:05:00,,19.50000
14/06/2013,13,16,150.0,150.0,33.00000,33.20000,33.20000,14/06/2013 08:25:00,,33.06667
14/06/2013,1,6,15.0,15.0,15.00000,16.00000,15.00000,13/06/2013 21:26:00,,15.50000
14/06/2013,20,23,20.0,20.0,38.00000,38.00000,38.00000,14/06/2013 16:35:00,,38.00000
13/06/2013,10,12,13.0,13.0,35.00000,35.00000,35.00000,12/06/2013 17:09:00,,35.00000
12/06/2013,13,20,40.0,40.0,29.00000,29.00000,29.00000,12/06/2013 07:55:00,,29.00000
12/06/2013,4,6,50.0,50.0,16.00000,16.00000,16.00000,11/06/2013 22:28:00,,16.00000
12/06/2013,6,7,33.0,33.0,22.00000,22.00000,22.00000,12/06/2013 00:11:00,,22.00000
12/06/2013,4,7,75.0,75.0,17.00000,19.00000,17.00000,11/06/2013 22:24:00,,18.33333
11/06/2013,21,22,75.0,75.0,37.00000,37.00000,37.00000,11/06/2013 16:44:00,,37.00000
11/06/2013,4,6,100.0,100.0,16.00000,16.00000,16.00000,10/06/2013 21:42:00,,16.00000
10/06/2013,7,8,4.0,4.0,35.00000,35.00000,35.00000,10/06/2013 03:32:00,,35.00000
09/06/2013,2,8,50.0,50.0,5.00000,5.00000,5.00000,08/06/2013 19:57:00,,5.00000
08/06/2013,3,6,50.0,50.0,7.00000,7.00000,7.00000,07/06/2013 22:26:00,,7.00000
08/06/2013,18,24,25.0,25.0,20.00000,20.00000,20.00000,08/06/2013 12:21:00,,20.00000
08/06/2013,19,24,75.0,75.0,19.00000,19.00000,19.00000,08/06/2013 08:15:00,,19.00000
08/06/2013,14,17,100.0,100.0,10.50000,10.50000,10.50000,08/06/2013 07:39:00,,10.50000
05/06/2013,20,22,45.0,45.0,38.50000,38.50000,38.50000,05/06/2013 15:54:00,,38.50000
04/06/2013,3,5,49.0,49.0,29.00000,29.00000,29.00000,04/06/2013 00:24:00,,29.00000
04/06/2013,8,24,52.0,52.0,44.00000,44.00000,44.00000,04/06/2013 02:25:00,,44.00000
01/06/2013,1,24,1.0,1.0,13.00000,13.00000,13.00000,31/05/2013 17:41:00,,13.00000
31/05/2013,10,12,75.0,75.0,52.50000,52.50000,52.50000,30/05/2013 20:46:00,,52.50000
31/05/2013,8,11,100.0,100.0,51.50000,51.50000,51.50000,30/05/2013 21:38:00,,51.50000
31/05/2013,9,20,90.0,90.0,44.00000,45.00000,44.00000,30/05/2013 21:26:00,,44.27778
30/05/2013,17,18,100.0,100.0,43.00000,43.00000,43.00000,30/05/2013 11:51:00,,43.00000
30/05/2013,1,24,25.0,25.0,42.00000,42.00000,42.00000,29/05/2013 17:23:00,,42.00000
30/05/2013,14,24,40.0,40.0,47.00000,47.00000,47.00000,30/05/2013 10:18:00,,47.00000
29/05/2013,1,24,6.0,2.0,50.00000,54.00000,54.00000,28/05/2013 21:37:00,,52.66667
29/05/2013,9,20,355.0,300.0,64.00000,68.00000,64.00000,28/05/2013 22:19:00,,67.38028
29/05/2013,8,14,120.0,25.0,66.00000,66.50000,66.50000,28/05/2013 22:30:00,,66.08621
26/05/2013,1,7,50.0,50.0,13.50000,13.50000,13.50000,25/05/2013 21:42:00,,13.50000
25/05/2013,10,24,25.0,25.0,35.00000,35.00000,35.00000,25/05/2013 07:14:00,,35.00000
21/05/2013,16,18,390.0,240.0,53.00000,67.00000,67.00000,21/05/2013 12:09:00,,61.74359
21/05/2013,19,21,240.0,240.0,66.00000,66.00000,66.00000,21/05/2013 13:43:00,,66.00000
10/05/2013,12,24,8.0,8.0,20.00000,20.00000,20.00000,10/05/2013 09:36:00,,20.00000
10/05/2013,3,6,50.0,50.0,14.00000,14.00000,14.00000,09/05/2013 22:37:00,,14.00000
09/05/2013,8,10,100.0,100.0,25.00000,25.00000,25.00000,09/05/2013 03:11:00,,25.00000
09/05/2013,3,7,115.0,115.0,15.00000,15.00000,15.00000,08/05/2013 21:15:00,,15.00000
09/05/2013,6,7,50.0,50.0,16.50000,16.50000,16.50000,08/05/2013 21:23:00,,16.50000
08/05/2013,5,8,99.0,99.0,12.50000,12.50000,12.50000,07/05/2013 21:40:00,,12.50000
08/05/2013,4,6,200.0,200.0,19.00000,19.00000,19.00000,08/05/2013 01:17:00,,19.00000
08/05/2013,10,24,9.0,9.0,24.00000,24.00000,24.00000,07/05/2013 23:59:00,,24.00000
08/05/2013,1,24,59.0,59.0,20.00000,22.00000,20.00000,07/05/2013 22:25:00,,21.30508
05/05/2013,4,5,35.0,35.0,6.98000,6.98000,6.98000,04/05/2013 15:54:00,,6.98000
05/05/2013,1,24,20.0,20.0,19.00000,19.00000,19.00000,04/05/2013 19:53:00,,19.00000
03/05/2013,9,15,14.0,14.0,50.00000,50.00000,50.00000,03/05/2013 00:19:00,,50.00000
02/05/2013,12,14,50.0,50.0,65.00000,65.00000,65.00000,02/05/2013 08:47:00,,65.00000
01/05/2013,13,15,100.0,100.0,10.50000,10.50000,10.50000,30/04/2013 22:34:00,,10.50000
29/04/2013,15,24,2.0,32.0,38.50000,41.00000,38.50000,29/04/2013 11:31:00,,40.84375
29/04/2013,1,7,40.0,40.0,24.00000,24.00000,24.00000,28/04/2013 16:29:00,,24.00000
28/04/2013,1,24,70.0,70.0,18.00000,18.00000,18.00000,27/04/2013 16:49:00,,18.00000
27/04/2013,1,24,15.0,15.0,24.00000,24.00000,24.00000,26/04/2013 16:23:00,,24.00000
26/04/2013,20,24,10.0,10.0,36.00000,36.00000,36.00000,26/04/2013 15:54:00,,36.00000
23/04/2013,10,12,50.0,50.0,61.00000,61.00000,61.00000,23/04/2013 07:41:00,,61.00000
20/04/2013,13,24,32.0,32.0,25.00000,25.00000,25.00000,20/04/2013 10:28:00,,25.00000
16/04/2013,13,15,10.0,10.0,52.00000,52.00000,52.00000,16/04/2013 08:49:00,,52.00000
16/04/2013,14,24,10.0,10.0,45.00000,45.00000,45.00000,16/04/2013 11:05:00,,45.00000
15/04/2013,23,24,50.0,50.0,60.00000,60.00000,60.00000,15/04/2013 20:53:00,,60.00000
15/04/2013,14,23,50.0,50.0,53.00000,53.00000,53.00000,15/04/2013 11:37:00,,53.00000
15/04/2013,16,18,50.0,50.0,39.00000,39.00000,39.00000,15/04/2013 12:35:00,,39.00000
13/04/2013,1,24,3.0,3.0,32.00000,32.00000,32.00000,12/04/2013 15:57:00,,32.00000
12/04/2013,1,24,25.0,25.0,47.00000,47.00000,47.00000,11/04/2013 15:36:00,,47.00000
12/04/2013,19,24,55.0,55.0,,,,,,
09/04/2013,22,24,10.0,10.0,60.60000,60.60000,60.60000,09/04/2013 16:53:00,,60.60000
08/04/2013,1,24,5.0,5.0,78.00000,78.00000,78.00000,07/04/2013 20:11:00,,78.00000
06/04/2013,4,9,150.0,150.0,69.00000,69.00000,69.00000,06/04/2013 01:21:00,,69.00000
06/04/2013,3,9,200.0,200.0,69.00000,69.00000,69.00000,06/04/2013 00:20:00,,69.00000
06/04/2013,2,7,20.0,20.0,60.00000,60.00000,60.00000,05/04/2013 21:28:00,,60.00000
03/04/2013,10,16,25.0,25.0,78.00000,78.00000,78.00000,02/04/2013 22:32:00,,78.00000
02/04/2013,21,23,3.0,3.0,82.00000,82.00000,82.00000,02/04/2013 15:40:00,,82.00000
31/03/2013,20,24,200.0,200.0,43.40000,43.40000,43.40000,31/03/2013 12:06:00,,43.40000
31/03/2013,12,24,2.0,2.0,45.00000,45.00000,45.00000,31/03/2013 09:08:00,,45.00000
31/03/2013,14,24,5.0,5.0,45.00000,45.00000,45.00000,31/03/2013 11:42:00,,45.00000
30/03/2013,20,24,45.0,45.0,65.00000,65.00000,65.00000,30/03/2013 17:11:00,,65.00000
29/03/2013,1,6,25.0,25.0,56.00000,56.00000,56.00000,28/03/2013 21:46:00,,56.00000
28/03/2013,9,20,100.0,100.0,97.00000,97.00000,97.00000,27/03/2013 17:01:00,,97.00000
28/03/2013,14,15,150.0,150.0,83.00000,83.00000,83.00000,28/03/2013 09:51:00,,83.00000
28/03/2013,9,14,25.0,25.0,90.00000,90.00000,90.00000,28/03/2013 01:12:00,,90.00000
28/03/2013,9,18,29.0,29.0,86.25000,86.25000,86.25000,28/03/2013 02:36:00,,86.25000
27/03/2013,9,12,20.0,20.0,91.00000,91.00000,91.00000,26/03/2013 21:42:00,,91.00000
